"id","rater","date","episode","event","situation","content","social","init-char","init-no","init-gender","reci-char","reci-no","reci-gender","type","quality","init_char_1","init_no_1","init_gender_1","reci_char_1","reci_no_1","reci_gender_1","init_char_2","init_no_2","init_gender_2","reci_char_2","reci_no_2","reci_gender_2","init_char_3","init_no_3","init_gender_3","reci_char_3","reci_no_3","reci_gender_3","quality_2","wordcount"
"SM03SM","LN","2023-10-25 06:40:31",1,1,1,"Ich war mit Kommoliton*Innen in einem Raum im S06 Gebäude und es war ein Fachschaftsabend. Es gab Spiele und alle saßen im Kreis, …",1,"1","1",NA,"232","2","4",5,4,1,1,2,232,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"SM03SM","LN","2023-10-25 06:40:31",1,2,1,"… aber irgendwann wurde da einfach nur eine lockere runde draus und jeder hat gemacht was man wollte.",1,"232","2","4","1","1",NA,1,NA,232,2,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"SM03SM","LN","2023-10-25 06:40:31",1,2,2,"Ich und meine Kommoliton*Innen haben bemerkt, dass draußen ein älterer Mann am Fenster langlief (draußen und unten, wir esten 1 oder 2 Stock) und sich über den Lärm, den wir produzierten, beschwerte.",1,"4","1","1","1, 232","1, 2","4",1,NA,4,1,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"SM03SM","LN","2023-10-25 06:40:31",1,2,3,"Wir fanden fsd eigentlich lustig und als er sein Handy rausgeholt hat um das ganze zu Filmen, haben wir die Fenster aufgemacht und gerufen dass er das nocht darf weil das gegen das Gesetz verstößt uns einfach so zu Filmen. Er hat sich dann darüber aufgeregt ...",1,"1, 232","1, 2","4","4","1","1",5,22,NA,NA,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47
"SM03SM","LN","2023-10-25 06:40:31",1,2,4,"… aber wir haben das Fenster wieder zu gemacht und mir ist aufgefallen wie mega stickig es im Raum war.",1,"1","1",NA,"232","2","4",4,4,1,1,2,232,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"SM03SM","LN","2023-10-25 06:40:31",1,3,1,"Als ich mich umgedreht habe habe ich dann gesehen wie viele aus der Fachschaft sehr kindisches Turnen praktizierten. Es lagen matten auf dem Boden aber auch Monster high barbie puppen. Die haben oft handstand gemacht und sind dann übergekippt und auf den Rücken geklatscht.",1,"232","2","4","1","1",NA,1,NA,232,2,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
"SM03SM","LN","2023-10-25 06:40:31",1,3,2,"Sie haben mich mit ran gezogen und auf eine matte gesetzt und kamen mir sehr komisch rüber weil sie kein Gefühl für soziale Distanz mehr hatten.",1,"232","2","4","1","1",NA,3,32,232,2,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
"SM03SM","LN","2023-10-25 06:40:31",1,3,3,"Sie haben über irgendwas sehr intensiv geredet aber ich weiss nicht mehr was.",1,"232","2","4","232","2","4",5,4,232,2,4,232,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SM03SM","LN","2023-10-25 06:40:31",1,3,999,"Dann bin ich aufgewacht",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"SM03SM","LN","2023-10-26 06:18:21",1,1,1,"Ich saß mit meinen drei jüngeren Geschwistern zuhause auf der Couch und habe versucht zu erklären wer Martin luther king ist.",1,"1","1",NA,"212","2","4",3,4,1,1,2,212,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
