"id","rater","date","episode","event","situation","content","social","init-char","init-no","init-gender","reci-char","reci-no","reci-gender","type","quality","init_char_1","init_no_1","init_gender_1","reci_char_1","reci_no_1","reci_gender_1","init_char_2","init_no_2","init_gender_2","reci_char_2","reci_no_2","reci_gender_2","init_char_3","init_no_3","init_gender_3","reci_char_3","reci_no_3","reci_gender_3","quality_2","wordcount"
"SN01WL","JE","2023-08-25 07:11:37",1,1,1,"Ich gehe heute auf ein Festival. Ich habe geträumt, dass eine Freundin, mit der ich hingehe mit geschrieben hat, dass sie krank ist und wir erstmal ohne sie gehen sollen. Die zwei anderen Personen kenne ich aber nicht so gut weshalb es blöd für mich gewesen wäre.","1","231",1,2,"1",1,NA,"3",32,231,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47
"SN01WL","JE","2023-08-19 08:14:28",1,1,1,"Ich war mit meinem Freund und Freunden in einem Biergarten.","1","1",1,NA,"231, 22",2,1.5,"4",5,1,1,2,NA,2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SN01WL","JE","2023-08-19 08:14:28",1,1,2,"Die Mutter von meinem Freund war auch da und sie war sehr betrunken, sodass sie frühe gehen musste.","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"SN01WL","JE","2023-08-19 08:14:28",1,2,1,"Auf dem Rückweg hat mein Freund über ein paar Mädels dort geredet, die auch da waren. Das hat mir ein ungutes Gefühl gegeben. Ich würde nicht sagen das es ein Albtraum war.","1","1",1,NA,"22",1,1,"3",32,1,1,2,22,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"SN01WL","JE","2023-08-20 07:53:28",1,1,0,"Ich war mit Freunden draußen.","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SN01WL","JE","2023-08-20 07:53:28",1,1,1,"Ich habe zu mich mit einer Freundin über den Style von einer anderen lustig gemacht und habe nicht bemerkt, dass ihr Freund vor uns stand.","1","1",1,NA,"231.3",2,2.1,"5",22,1,1,2,231,2,2,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,NA,NA,25
"SN01WL","JE","2023-08-20 07:53:28",1,1,2,"Er hat es gehört und hat es seiner Freundin erzählt.","1","3",1,1,"231",1,2,"3",32,3,1,1,231,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SN01WL","JE","2023-08-20 07:53:28",1,1,3,"Ich habe erklärt, dass ich es nicht so gemeint habe und habe versucht mich rauszureden. Man hat aber gemerkt, dass meine Freundin verletzt war, auch wenn sie meinte, dass alles gut ist.","1","1",1,NA,"231",1,2,"5",16,1,1,2,231,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"SN01WL","JE","2023-08-20 07:53:28",1,1,4,"Auch meine anderen Freunde fanden es blöd von mir. Ich habe mich schlecht gefühlt","1","1",1,NA,"231",2,4,"?",32,1,1,2,231,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SN01WL","JE","2023-08-21 06:36:44",1,1,1,"(Ich hatte Fieber und habe bei meinem Freubd geschlafen) Ich habe erste geträumt, dass ich krank war und mit meiner Mutter und ihrem Freund mit Inlinern zu einem Laden fahren wollte.","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"SN01WL","JE","2023-08-21 06:36:44",1,1,2,"Wir mussten dann abbrechen.","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"SN01WL","JE","2023-08-21 06:36:44",1,2,1,"Danach hab ich geträumt, dass ich bei meinem Freund wachgeworden bin und krank war und auf die Toilette gegangen bin.","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"SN01WL","JE","2023-08-21 06:36:44",1,2,2,"Danach bin ich aber ausversehen nicht zurück ins Zimmer von meinem Freund gegangen sondern nach unten zu den Eltern ( die eigentlich gerade nicht da sind).","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
"SN01WL","JE","2023-08-21 06:36:44",1,2,999,"Als ich dann wachgeworden bin dachte ich im ersten Moment, es wäre wirklich passiert","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
