"id","rater","date","episode","event","situation","content","social","init-char","init-no","init-gender","reci-char","reci-no","reci-gender","type","quality","init_char_1","init_no_1","init_gender_1","reci_char_1","reci_no_1","reci_gender_1","init_char_2","init_no_2","init_gender_2","reci_char_2","reci_no_2","reci_gender_2","init_char_3","init_no_3","init_gender_3","reci_char_3","reci_no_3","reci_gender_3","quality_2","wordcount"
"TR27LS","LN","2023-07-19 15:33:43",1,1,0,"(In Echt: Zuvor am Tag hatte ich eine Uni-Klausur geschrieben.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"TR27LS","LN","2023-07-19 15:33:43",1,1,1,"Die Szene nach der Klausur spielt sich nochmal vor mir ab; alle KommilitonInnen, die fertig sind kommen raus auf den Flur und unterhalten sich darüber, wie die Klausur für sie lief.",1,232,2,4,"232",2,4,5,4,232,2,4,232,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"TR27LS","LN","2023-07-19 15:33:43",2,1,1,"Danach ein Bruch: ich lernen jemanden kennen, eine mir unbekannte Person. Es ist überall dunkel und ich erinnere mich an eine niedergedrückte Stimmung, welche ich im Traum verspürte.",1,4,1,4,"1",1,NA,5,32,4,1,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"TR27LS","LN","2023-07-20 19:43:15",1,1,0,"Ich habe mehrere Szenarien, an die ich mich erinnere:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"TR27LS","LN","2023-07-20 19:43:15",1,1,1,"Es gab ein Kunstprojekt, bei dem einige KommilitonInnen und ich für unseren Dozenten (an den ich mich erinnere, aber dessen Namen ich nicht nennen möchte) ein Bild malen sollten.",1,1,1,NA,"232",2,4,4,4,1,1,2,232,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29
"TR27LS","LN","2023-07-20 19:43:15",1,1,2,"Ich erinnere mich ein Einhorn gemalt zu haben und nicht gewonnen zu haben.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"TR27LS","LN","2023-07-20 19:43:15",2,1,1,"Dann Szenenwechsel: ich sehe einen Waldweg vor mir und ein Schwimmbad in das ich gehen möchte.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"TR27LS","LN","2023-07-20 19:43:15",2,1,2,"Ich treffe jemanden, den ich schon sehr lange vermisse.",1,1,1,NA,"5",1,1,4,4,1,1,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"TR27LS","LN","2023-07-20 19:43:15",3,1,1,"Zum Schluss bin ich allein mit dem Taxi gefahren, …",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"TR27LS","LN","2023-07-20 19:43:15",3,1,999,"… der Traum endete bevor ich irgendwo ankam. Die Stimmung generell war eher neutral bis positiv, ich sah viele lächelnde Gesichter.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
