instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
0.013927951,-0.422699653,1,0,0,instr_done_button,l,1,0.8238,,,,,,,,,0.8238,1,0,0,0,1,1,stimuli/blank.png,brutal,l,SE01EI,2023-08-19_15h32.46.013,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,,a,1,0.7113,,,,,,,,,0.7113,1,0,1,1,14,1,stimuli/blank.png,gerecht,a,SE01EI,2023-08-19_15h32.46.013,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,,a,1,0.513,,,,,,,,,0.513,1,0,2,2,2,1,stimuli/blank.png,fröhlich,a,SE01EI,2023-08-19_15h32.46.013,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,,a,1,0.5481,,,,,,,,,0.5481,1,0,3,3,10,1,stimuli/blank.png,aktiv,a,SE01EI,2023-08-19_15h32.46.013,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,,l,1,0.6022,,,,,,,,,0.6022,1,0,4,4,9,1,stimuli/blank.png,lustlos,l,SE01EI,2023-08-19_15h32.46.013,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,,a,1,0.5009,,,,,,,,,0.5009,1,0,5,5,0,1,stimuli/blank.png,aktiv,a,SE01EI,2023-08-19_15h32.46.013,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,,l,1,0.5194,,,,,,,,,0.5194,1,0,6,6,11,1,stimuli/blank.png,brutal,l,SE01EI,2023-08-19_15h32.46.013,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,,l,1,0.6155,,,,,,,,,0.6155,1,0,7,7,19,1,stimuli/blank.png,lustlos,l,SE01EI,2023-08-19_15h32.46.013,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,,a,1,0.6147,,,,,,,,,0.6147,1,0,8,8,4,1,stimuli/blank.png,gerecht,a,SE01EI,2023-08-19_15h32.46.013,openIAT,2023.1.3,MacIntel,60.0024001,
,,,,,,a,1,0.6323,,,,,,,,,0.6323,1,0,9,9,18,1,stimuli/blank.png,human,a,SE01EI,2023-08-19_15h32.46.013,openIAT,2023.1.3,MacIntel,60.0024001,
