instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
0.028703732,-0.404629686,1,0,0,instr_done_button,l,1,0.8949,,,,,,,,,0.8949,1,0,0,0,17,1,stimuli/blank.png,eitel,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,1.0431,,,,,,,,,1.0431,1,0,1,1,7,1,stimuli/blank.png,eitel,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6253,,,,,,,,,0.6253,1,0,2,2,0,1,stimuli/blank.png,aktiv,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.614,,,,,,,,,0.614,1,0,3,3,3,1,stimuli/blank.png,verlogen,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7885,,,,,,,,,0.7885,1,0,4,4,19,1,stimuli/blank.png,lustlos,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6911,,,,,,,,,0.6911,1,0,5,5,16,1,stimuli/blank.png,begabt,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.5648,,,,,,,,,0.5648,1,0,6,6,2,1,stimuli/blank.png,fröhlich,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.8397,,,,,,,,,0.8397,1,0,7,7,6,1,stimuli/blank.png,begabt,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.665,,,,,,,,,0.665,1,0,8,8,10,1,stimuli/blank.png,aktiv,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7861,,,,,,,,,0.7861,1,0,9,9,4,1,stimuli/blank.png,gerecht,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.6652,,,,,,,,,0.6652,1,0,10,10,15,1,stimuli/blank.png,träge,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7699,,,,,,,,,0.7699,1,0,11,11,5,1,stimuli/blank.png,träge,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6826,,,,,,,,,0.6826,1,0,12,12,18,1,stimuli/blank.png,human,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6176,,,,,,,,,0.6176,1,0,13,13,8,1,stimuli/blank.png,human,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6312,,,,,,,,,0.6312,1,0,14,14,14,1,stimuli/blank.png,gerecht,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.6676,,,,,,,,,0.6676,1,0,15,15,1,1,stimuli/blank.png,brutal,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.6176,,,,,,,,,0.6176,1,0,16,16,11,1,stimuli/blank.png,brutal,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.5504,,,,,,,,,0.5504,1,0,17,17,12,1,stimuli/blank.png,fröhlich,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.6304,,,,,,,,,0.6304,1,0,18,18,9,1,stimuli/blank.png,lustlos,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.6519,,,,,,,,,0.6519,1,0,19,19,13,1,stimuli/blank.png,verlogen,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.9629,,,,,,,,,0.9629,1,0,0,0,7,1,stimuli/blank.png,eigene,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,0,0.6145,,,,,,,,,0.6145,0,0,1,1,8,1,stimuli/blank.png,eure,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,0,0.9023,,,,,,,,,0.9023,0,0,2,2,0,1,stimuli/blank.png,andere,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.8984,,,,,,,,,0.8984,1,0,3,3,2,1,stimuli/blank.png,ihr,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.8653,,,,,,,,,0.8653,1,0,4,4,11,1,stimuli/blank.png,ich,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.9394,,,,,,,,,0.9394,1,0,5,5,6,1,stimuli/blank.png,euch,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.8146,,,,,,,,,0.8146,1,0,6,6,1,1,stimuli/blank.png,ich,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.6529,,,,,,,,,0.6529,1,0,7,7,10,1,stimuli/blank.png,andere,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6713,,,,,,,,,0.6713,1,0,8,8,13,1,stimuli/blank.png,mir,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6985,,,,,,,,,0.6985,1,0,9,9,5,1,stimuli/blank.png,meine,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.6324,,,,,,,,,0.6324,1,0,10,10,4,1,stimuli/blank.png,jene,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6496,,,,,,,,,0.6496,1,0,11,11,3,1,stimuli/blank.png,mir,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.5988,,,,,,,,,0.5988,1,0,12,12,18,1,stimuli/blank.png,eure,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7382,,,,,,,,,0.7382,1,0,13,13,9,1,stimuli/blank.png,selbst,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7244,,,,,,,,,0.7244,1,0,14,14,12,1,stimuli/blank.png,ihr,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,0,0.6868,,,,,,,,,0.6868,0,0,15,15,19,1,stimuli/blank.png,selbst,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7714,,,,,,,,,0.7714,1,0,16,16,16,1,stimuli/blank.png,euch,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.9146,,,,,,,,,0.9146,1,0,17,17,14,1,stimuli/blank.png,jene,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6658,,,,,,,,,0.6658,1,0,18,18,15,1,stimuli/blank.png,meine,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7742,,,,,,,,,0.7742,1,0,19,19,17,1,stimuli/blank.png,eigene,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.798,,,,,,,,,0.798,1,0,0,0,2,1,stimuli/blank.png,ihr,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7989,,,,,,,,,0.7989,1,0,1,1,11,1,stimuli/blank.png,brutal,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7858,,,,,,,,,0.7858,1,0,2,2,6,1,stimuli/blank.png,euch,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7483,,,,,,,,,0.7483,1,0,3,3,8,1,stimuli/blank.png,eure,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7387,,,,,,,,,0.7387,1,0,4,4,5,1,stimuli/blank.png,meine,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.823,,,,,,,,,0.823,1,0,5,5,7,1,stimuli/blank.png,eigene,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7743,,,,,,,,,0.7743,1,0,6,6,12,1,stimuli/blank.png,fröhlich,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7749,,,,,,,,,0.7749,1,0,7,7,10,1,stimuli/blank.png,aktiv,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7504,,,,,,,,,0.7504,1,0,8,8,17,1,stimuli/blank.png,eitel,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7813,,,,,,,,,0.7813,1,0,9,9,16,1,stimuli/blank.png,begabt,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7421,,,,,,,,,0.7421,1,0,10,10,19,1,stimuli/blank.png,lustlos,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7154,,,,,,,,,0.7154,1,0,11,11,13,1,stimuli/blank.png,verlogen,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.8389,,,,,,,,,0.8389,1,0,12,12,15,1,stimuli/blank.png,träge,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.724,,,,,,,,,0.724,1,0,13,13,18,1,stimuli/blank.png,human,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6868,,,,,,,,,0.6868,1,0,14,14,9,1,stimuli/blank.png,selbst,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6656,,,,,,,,,0.6656,1,0,15,15,1,1,stimuli/blank.png,ich,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.771,,,,,,,,,0.771,1,0,16,16,3,1,stimuli/blank.png,mir,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.8646,,,,,,,,,0.8646,1,0,17,17,14,1,stimuli/blank.png,gerecht,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.8251,,,,,,,,,0.8251,1,0,18,18,4,1,stimuli/blank.png,jene,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.8017,,,,,,,,,0.8017,1,0,19,19,0,1,stimuli/blank.png,andere,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7555,,,,,,,,,0.7555,1,0,0,0,39,1,stimuli/blank.png,lustlos,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7487,,,,,,,,,0.7487,1,0,1,1,26,1,stimuli/blank.png,euch,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6529,,,,,,,,,0.6529,1,0,2,2,21,1,stimuli/blank.png,ich,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.6711,,,,,,,,,0.6711,1,0,3,3,19,1,stimuli/blank.png,lustlos,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,1.0639,,,,,,,,,1.0639,1,0,4,4,0,1,stimuli/blank.png,andere,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.5996,,,,,,,,,0.5996,1,0,5,5,11,1,stimuli/blank.png,brutal,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.9831,,,,,,,,,0.9831,1,0,6,6,6,1,stimuli/blank.png,euch,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7151,,,,,,,,,0.7151,1,0,7,7,15,1,stimuli/blank.png,träge,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7898,,,,,,,,,0.7898,1,0,8,8,13,1,stimuli/blank.png,verlogen,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.8145,,,,,,,,,0.8145,1,0,9,9,34,1,stimuli/blank.png,gerecht,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.9513,,,,,,,,,0.9513,1,0,10,10,17,1,stimuli/blank.png,eitel,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7309,,,,,,,,,0.7309,1,0,11,11,4,1,stimuli/blank.png,jene,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7401,,,,,,,,,0.7401,1,0,12,12,28,1,stimuli/blank.png,eure,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7999,,,,,,,,,0.7999,1,0,13,13,29,1,stimuli/blank.png,selbst,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6039,,,,,,,,,0.6039,1,0,14,14,32,1,stimuli/blank.png,fröhlich,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7847,,,,,,,,,0.7847,1,0,15,15,9,1,stimuli/blank.png,selbst,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6733,,,,,,,,,0.6733,1,0,16,16,5,1,stimuli/blank.png,meine,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6502,,,,,,,,,0.6502,1,0,17,17,38,1,stimuli/blank.png,human,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7661,,,,,,,,,0.7661,1,0,18,18,23,1,stimuli/blank.png,mir,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.681,,,,,,,,,0.681,1,0,19,19,12,1,stimuli/blank.png,fröhlich,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.6522,,,,,,,,,0.6522,1,0,20,20,37,1,stimuli/blank.png,eitel,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7982,,,,,,,,,0.7982,1,0,21,21,18,1,stimuli/blank.png,human,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,1.1013,,,,,,,,,1.1013,1,0,22,22,14,1,stimuli/blank.png,gerecht,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.6565,,,,,,,,,0.6565,1,0,23,23,35,1,stimuli/blank.png,träge,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.9862,,,,,,,,,0.9862,1,0,24,24,7,1,stimuli/blank.png,eigene,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.9848,,,,,,,,,0.9848,1,0,25,25,30,1,stimuli/blank.png,aktiv,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.8821,,,,,,,,,0.8821,1,0,26,26,27,1,stimuli/blank.png,eigene,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7653,,,,,,,,,0.7653,1,0,27,27,20,1,stimuli/blank.png,andere,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.8538,,,,,,,,,0.8538,1,0,28,28,22,1,stimuli/blank.png,ihr,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6984,,,,,,,,,0.6984,1,0,29,29,1,1,stimuli/blank.png,ich,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7522,,,,,,,,,0.7522,1,0,30,30,36,1,stimuli/blank.png,begabt,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7337,,,,,,,,,0.7337,1,0,31,31,25,1,stimuli/blank.png,meine,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.9475,,,,,,,,,0.9475,1,0,32,32,24,1,stimuli/blank.png,jene,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.8481,,,,,,,,,0.8481,1,0,33,33,16,1,stimuli/blank.png,begabt,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.9335,,,,,,,,,0.9335,1,0,34,34,2,1,stimuli/blank.png,ihr,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7242,,,,,,,,,0.7242,1,0,35,35,33,1,stimuli/blank.png,verlogen,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7308,,,,,,,,,0.7308,1,0,36,36,8,1,stimuli/blank.png,eure,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7649,,,,,,,,,0.7649,1,0,37,37,31,1,stimuli/blank.png,brutal,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6821,,,,,,,,,0.6821,1,0,38,38,10,1,stimuli/blank.png,aktiv,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7242,,,,,,,,,0.7242,1,0,39,39,3,1,stimuli/blank.png,mir,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.8633,,,,,,,,,0.8633,1,0,0,0,8,1,stimuli/blank.png,eure,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7165,,,,,,,,,0.7165,1,0,1,1,3,1,stimuli/blank.png,mir,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,0,1.098,,,,,,,,,1.098,0,0,2,2,12,1,stimuli/blank.png,ihr,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7234,,,,,,,,,0.7234,1,0,3,3,15,1,stimuli/blank.png,meine,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7654,,,,,,,,,0.7654,1,0,4,4,14,1,stimuli/blank.png,jene,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.9468,,,,,,,,,0.9468,1,0,5,5,9,1,stimuli/blank.png,selbst,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.9732,,,,,,,,,0.9732,1,0,6,6,7,1,stimuli/blank.png,eigene,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7239,,,,,,,,,0.7239,1,0,7,7,10,1,stimuli/blank.png,andere,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.7249,,,,,,,,,0.7249,1,0,8,8,1,1,stimuli/blank.png,ich,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,l,1,0.8387,,,,,,,,,0.8387,1,0,9,9,17,1,stimuli/blank.png,eigene,l,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6858,,,,,,,,,0.6858,1,0,10,10,0,1,stimuli/blank.png,andere,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.7508,,,,,,,,,0.7508,1,0,11,11,16,1,stimuli/blank.png,euch,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
,,,,,,a,1,0.6408,,,,,,,,,0.6408,1,0,12,12,6,1,stimuli/blank.png,euch,a,LN07AD,2023-08-25_13h05.09.050,openIAT,2023.1.3,Win32,60.9570253,
