instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
0.5,0.001157407,0,0,0,instr_done_button,l,1,0.721,,,,,,,,,0.721,1,0,0,0,5,1,stimuli/blank.png,träge,l,BT09VL,2023-08-12_10h50.30.390,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,0,0.573,,,,,,,,,0.573,0,0,1,1,6,1,stimuli/blank.png,begabt,a,BT09VL,2023-08-12_10h50.30.390,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.705,,,,,,,,,0.705,1,0,2,2,14,1,stimuli/blank.png,gerecht,a,BT09VL,2023-08-12_10h50.30.390,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.624,,,,,,,,,0.624,1,0,3,3,4,1,stimuli/blank.png,gerecht,a,BT09VL,2023-08-12_10h50.30.390,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.488,,,,,,,,,0.488,1,0,4,4,2,1,stimuli/blank.png,fröhlich,a,BT09VL,2023-08-12_10h50.30.390,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.574,,,,,,,,,0.574,1,0,5,5,8,1,stimuli/blank.png,human,a,BT09VL,2023-08-12_10h50.30.390,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,0,0.456,,,,,,,,,0.456,0,0,6,6,15,1,stimuli/blank.png,träge,l,BT09VL,2023-08-12_10h50.30.390,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.546,,,,,,,,,0.546,1,0,7,7,16,1,stimuli/blank.png,begabt,a,BT09VL,2023-08-12_10h50.30.390,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.587,,,,,,,,,0.587,1,0,8,8,18,1,stimuli/blank.png,human,a,BT09VL,2023-08-12_10h50.30.390,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.531,,,,,,,,,0.531,1,0,9,9,1,1,stimuli/blank.png,brutal,l,BT09VL,2023-08-12_10h50.30.390,openIAT,2023.1.3,Win32,60.0240096,
