instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
-0.01953125,-0.4296875,1,0,0,instr_done_button,a,1,0.9093,,,,,,,,,0.9093,1,0,0,0,0,1,stimuli/blank.png,aktiv,a,LD11VK,2023-08-10_12h42.22.511,openIAT,2023.1.3,Win32,60.40106306,
,,,,,,a,1,1.0352,,,,,,,,,1.0352,1,0,1,1,2,1,stimuli/blank.png,fröhlich,a,LD11VK,2023-08-10_12h42.22.511,openIAT,2023.1.3,Win32,60.40106306,
,,,,,,a,1,0.6229,,,,,,,,,0.6229,1,0,2,2,10,1,stimuli/blank.png,aktiv,a,LD11VK,2023-08-10_12h42.22.511,openIAT,2023.1.3,Win32,60.40106306,
,,,,,,a,1,0.7022,,,,,,,,,0.7022,1,0,3,3,8,1,stimuli/blank.png,human,a,LD11VK,2023-08-10_12h42.22.511,openIAT,2023.1.3,Win32,60.40106306,
,,,,,,l,1,0.6751,,,,,,,,,0.6751,1,0,4,4,3,1,stimuli/blank.png,verlogen,l,LD11VK,2023-08-10_12h42.22.511,openIAT,2023.1.3,Win32,60.40106306,
,,,,,,l,1,0.5999,,,,,,,,,0.5999,1,0,5,5,11,1,stimuli/blank.png,brutal,l,LD11VK,2023-08-10_12h42.22.511,openIAT,2023.1.3,Win32,60.40106306,
,,,,,,a,0,0.6318,,,,,,,,,0.6318,0,0,6,6,17,1,stimuli/blank.png,eitel,l,LD11VK,2023-08-10_12h42.22.511,openIAT,2023.1.3,Win32,60.40106306,
,,,,,,a,1,0.9666,,,,,,,,,0.9666,1,0,7,7,14,1,stimuli/blank.png,gerecht,a,LD11VK,2023-08-10_12h42.22.511,openIAT,2023.1.3,Win32,60.40106306,
,,,,,,a,1,0.5832,,,,,,,,,0.5832,1,0,8,8,6,1,stimuli/blank.png,begabt,a,LD11VK,2023-08-10_12h42.22.511,openIAT,2023.1.3,Win32,60.40106306,
,,,,,,l,1,0.6219,,,,,,,,,0.6219,1,0,9,9,7,1,stimuli/blank.png,eitel,l,LD11VK,2023-08-10_12h42.22.511,openIAT,2023.1.3,Win32,60.40106306,
