instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
0.043165468,-0.39088729,1,0,0,instr_done_button,,0,0.306954436,-0.294964029,1,0,0,7.402,button_right,7.402,1,0,0,0,5,1,stimuli/blank.png,träge,l,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,-0.321342926,-0.285371703,1,0,0,7.619,button_left,7.619,1,0,1,1,8,1,stimuli/blank.png,human,a,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,-0.371702638,-0.305755396,1,0,0,5.735,button_left,5.735,1,0,2,2,0,1,stimuli/blank.png,aktiv,a,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,-0.342925659,-0.377697842,1,0,0,1.032,button_left,1.032,1,0,3,3,12,1,stimuli/blank.png,fröhlich,a,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,-0.275779376,-0.333333333,1,0,0,2.267,button_left,2.267,1,0,4,4,14,1,stimuli/blank.png,gerecht,a,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,0.339328537,-0.308153477,1,0,0,1.065,button_right,1.065,1,0,5,5,19,1,stimuli/blank.png,lustlos,l,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,0.430455635,-0.323741007,1,0,0,1.518,button_right,1.518,1,0,6,6,9,1,stimuli/blank.png,lustlos,l,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,0.431654676,-0.284172662,1,0,0,0.882,button_right,0.882,1,0,7,7,3,1,stimuli/blank.png,verlogen,l,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,0.473621103,-0.291366906,1,0,0,0.897,button_right,0.897,1,0,8,8,11,1,stimuli/blank.png,brutal,l,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,-0.482014388,-0.305755396,1,0,0,1.2,button_left,1.2,1,0,9,9,4,1,stimuli/blank.png,gerecht,a,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,0.476019185,-0.285371703,1,0,0,0.781,button_right,0.781,1,0,10,10,1,1,stimuli/blank.png,brutal,l,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,-0.480815348,-0.306954436,1,0,0,0.833,button_left,0.833,1,0,11,11,2,1,stimuli/blank.png,fröhlich,a,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,0.450839329,-0.284172662,1,0,0,0.533,button_right,0.533,0,0,12,12,16,1,stimuli/blank.png,begabt,a,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,0.442446043,-0.284172662,1,0,0,1.35,button_right,1.35,1,0,13,13,13,1,stimuli/blank.png,verlogen,l,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,-0.452038369,-0.298561151,1,0,0,0.583,button_left,0.583,1,0,14,14,10,1,stimuli/blank.png,aktiv,a,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,-0.456834532,-0.299760192,1,0,0,0.582,button_left,0.582,1,0,15,15,18,1,stimuli/blank.png,human,a,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,0.423261391,-0.26618705,1,0,0,0.666,button_right,0.666,1,0,16,16,17,1,stimuli/blank.png,eitel,l,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
,,,,,,,0,-0.449640288,-0.304556355,1,0,0,0.533,button_left,0.533,1,0,17,17,6,1,stimuli/blank.png,begabt,a,BT02IG,2023-08-12_13h05.57.709,openIAT,2023.1.3,MacIntel,58.82352941,
