instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
-0.060185185,-0.37962963,1,0,0,instr_done_button,a,1,1.285,,,,,,,,,1.285,1,0,0,0,14,1,stimuli/blank.png,gerecht,a,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.558,,,,,,,,,0.558,1,0,1,1,2,1,stimuli/blank.png,fröhlich,a,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.648,,,,,,,,,0.648,1,0,2,2,15,1,stimuli/blank.png,träge,l,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.547,,,,,,,,,0.547,1,0,3,3,13,1,stimuli/blank.png,verlogen,l,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.566,,,,,,,,,0.566,1,0,4,4,7,1,stimuli/blank.png,eitel,l,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.777,,,,,,,,,0.777,1,0,5,5,9,1,stimuli/blank.png,lustlos,l,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.495,,,,,,,,,0.495,1,0,6,6,12,1,stimuli/blank.png,fröhlich,a,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,2.11,,,,,,,,,2.11,1,0,7,7,8,1,stimuli/blank.png,human,a,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,1.435,,,,,,,,,1.435,1,0,8,8,3,1,stimuli/blank.png,verlogen,l,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.977,,,,,,,,,0.977,1,0,9,9,11,1,stimuli/blank.png,brutal,l,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.901,,,,,,,,,0.901,1,0,10,10,4,1,stimuli/blank.png,gerecht,a,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.852,,,,,,,,,0.852,1,0,11,11,19,1,stimuli/blank.png,lustlos,l,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,0,0.911,,,,,,,,,0.911,0,0,12,12,17,1,stimuli/blank.png,eitel,l,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,1.244,,,,,,,,,1.244,1,0,13,13,6,1,stimuli/blank.png,begabt,a,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.752,,,,,,,,,0.752,1,0,14,14,16,1,stimuli/blank.png,begabt,a,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.621,,,,,,,,,0.621,1,0,15,15,1,1,stimuli/blank.png,brutal,l,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.701,,,,,,,,,0.701,1,0,16,16,10,1,stimuli/blank.png,aktiv,a,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,0,0.715,,,,,,,,,0.715,0,0,17,17,18,1,stimuli/blank.png,human,a,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.722,,,,,,,,,0.722,1,0,18,18,0,1,stimuli/blank.png,aktiv,a,GB10TG,2023-08-08_18h13.45.094,openIAT,2023.1.3,Win32,60.0240096,
