instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
,,,,,l,0,0.78,,,,,,,,,0.78,0,0,0,0,12,1,stimuli/blank.png,fröhlich,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.6182,,,,,,,,,0.6182,1,0,1,1,5,1,stimuli/blank.png,meine,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,0,0.7188,,,,,,,,,0.7188,0,0,2,2,13,1,stimuli/blank.png,verlogen,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,1.9187,,,,,,,,,1.9187,1,0,3,3,14,1,stimuli/blank.png,gerecht,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,1.2712,,,,,,,,,1.2712,1,0,4,4,19,1,stimuli/blank.png,lustlos,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.9294,,,,,,,,,0.9294,1,0,5,5,16,1,stimuli/blank.png,begabt,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.6474,,,,,,,,,0.6474,1,0,6,6,2,1,stimuli/blank.png,ihr,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.6693,,,,,,,,,0.6693,1,0,7,7,1,1,stimuli/blank.png,ich,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.5442,,,,,,,,,0.5442,1,0,8,8,15,1,stimuli/blank.png,träge,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,0,0.7311,,,,,,,,,0.7311,0,0,9,9,7,1,stimuli/blank.png,eigene,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,1.1975,,,,,,,,,1.1975,1,0,10,10,17,1,stimuli/blank.png,eitel,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.7507,,,,,,,,,0.7507,1,0,11,11,10,1,stimuli/blank.png,aktiv,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.515,,,,,,,,,0.515,1,0,12,12,9,1,stimuli/blank.png,selbst,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.6786,,,,,,,,,0.6786,1,0,13,13,6,1,stimuli/blank.png,euch,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.949,,,,,,,,,0.949,1,0,14,14,11,1,stimuli/blank.png,brutal,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.9964,,,,,,,,,0.9964,1,0,15,15,4,1,stimuli/blank.png,jene,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.6305,,,,,,,,,0.6305,1,0,16,16,18,1,stimuli/blank.png,human,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.717,,,,,,,,,0.717,1,0,17,17,3,1,stimuli/blank.png,mir,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.6041,,,,,,,,,0.6041,1,0,18,18,0,1,stimuli/blank.png,andere,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.769,,,,,,,,,0.769,1,0,19,19,8,1,stimuli/blank.png,eure,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.8176,,,,,,,,,0.8176,1,0,0,0,7,1,stimuli/blank.png,eigene,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.6923,,,,,,,,,0.6923,1,0,1,1,8,1,stimuli/blank.png,eure,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.7899,,,,,,,,,0.7899,1,0,2,2,18,1,stimuli/blank.png,human,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.5362,,,,,,,,,0.5362,1,0,3,3,37,1,stimuli/blank.png,eitel,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.5793,,,,,,,,,0.5793,1,0,4,4,9,1,stimuli/blank.png,selbst,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.8202,,,,,,,,,0.8202,1,0,5,5,30,1,stimuli/blank.png,aktiv,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.5779,,,,,,,,,0.5779,1,0,6,6,20,1,stimuli/blank.png,andere,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,0,0.812,,,,,,,,,0.812,0,0,7,7,31,1,stimuli/blank.png,brutal,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,1.0217,,,,,,,,,1.0217,1,0,8,8,21,1,stimuli/blank.png,ich,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.8626,,,,,,,,,0.8626,1,0,9,9,6,1,stimuli/blank.png,euch,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.7003,,,,,,,,,0.7003,1,0,10,10,14,1,stimuli/blank.png,gerecht,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.9349,,,,,,,,,0.9349,1,0,11,11,2,1,stimuli/blank.png,ihr,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.7229,,,,,,,,,0.7229,1,0,12,12,13,1,stimuli/blank.png,verlogen,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.6181,,,,,,,,,0.6181,1,0,13,13,38,1,stimuli/blank.png,human,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.6019,,,,,,,,,0.6019,1,0,14,14,26,1,stimuli/blank.png,euch,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.5603,,,,,,,,,0.5603,1,0,15,15,28,1,stimuli/blank.png,eure,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.5585,,,,,,,,,0.5585,1,0,16,16,35,1,stimuli/blank.png,träge,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.7185,,,,,,,,,0.7185,1,0,17,17,0,1,stimuli/blank.png,andere,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.685,,,,,,,,,0.685,1,0,18,18,5,1,stimuli/blank.png,meine,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.5338,,,,,,,,,0.5338,1,0,19,19,25,1,stimuli/blank.png,meine,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.6682,,,,,,,,,0.6682,1,0,20,20,33,1,stimuli/blank.png,verlogen,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,0,0.6519,,,,,,,,,0.6519,0,0,21,21,39,1,stimuli/blank.png,lustlos,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.8813,,,,,,,,,0.8813,1,0,22,22,15,1,stimuli/blank.png,träge,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.5897,,,,,,,,,0.5897,1,0,23,23,17,1,stimuli/blank.png,eitel,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.7689,,,,,,,,,0.7689,1,0,24,24,24,1,stimuli/blank.png,jene,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,0,0.918,,,,,,,,,0.918,0,0,25,25,34,1,stimuli/blank.png,gerecht,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.5906,,,,,,,,,0.5906,1,0,26,26,29,1,stimuli/blank.png,selbst,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.9558,,,,,,,,,0.9558,1,0,27,27,22,1,stimuli/blank.png,ihr,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.7687,,,,,,,,,0.7687,1,0,28,28,23,1,stimuli/blank.png,mir,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,0,1.3233,,,,,,,,,1.3233,0,0,29,29,10,1,stimuli/blank.png,aktiv,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,0,0.8539,,,,,,,,,0.8539,0,0,30,30,19,1,stimuli/blank.png,lustlos,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.7717,,,,,,,,,0.7717,1,0,31,31,11,1,stimuli/blank.png,brutal,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.9257,,,,,,,,,0.9257,1,0,32,32,36,1,stimuli/blank.png,begabt,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,1.6366,,,,,,,,,1.6366,1,0,33,33,32,1,stimuli/blank.png,fröhlich,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.8159,,,,,,,,,0.8159,1,0,34,34,1,1,stimuli/blank.png,ich,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,1.0877,,,,,,,,,1.0877,1,0,35,35,12,1,stimuli/blank.png,fröhlich,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,1.348,,,,,,,,,1.348,1,0,36,36,4,1,stimuli/blank.png,jene,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,a,1,0.8454,,,,,,,,,0.8454,1,0,37,37,16,1,stimuli/blank.png,begabt,a,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.7647,,,,,,,,,0.7647,1,0,38,38,27,1,stimuli/blank.png,eigene,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,l,1,0.7104,,,,,,,,,0.7104,1,0,39,39,3,1,stimuli/blank.png,mir,l,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
,,,,,,,,,,,,,,,,,,,,,,,,,,KT12SE,2023-08-28_10h01.01.901,openIAT,2023.1.3,Win32,60.0060006,
