instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
0.059027778,-0.40162037,1,0,0,instr_done_button,l,1,0.895,,,,,,,,,0.895,1,0,0,0,3,1,stimuli/blank.png,verlogen,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,1.022,,,,,,,,,1.022,1,0,1,1,9,1,stimuli/blank.png,lustlos,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.714,,,,,,,,,0.714,1,0,2,2,14,1,stimuli/blank.png,gerecht,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.698,,,,,,,,,0.698,1,0,3,3,16,1,stimuli/blank.png,begabt,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.681,,,,,,,,,0.681,1,0,4,4,15,1,stimuli/blank.png,träge,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.732,,,,,,,,,0.732,1,0,5,5,4,1,stimuli/blank.png,gerecht,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.665,,,,,,,,,0.665,1,0,6,6,11,1,stimuli/blank.png,brutal,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.698,,,,,,,,,0.698,1,0,7,7,7,1,stimuli/blank.png,eitel,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.75,,,,,,,,,0.75,1,0,8,8,8,1,stimuli/blank.png,human,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.631,,,,,,,,,0.631,1,0,9,9,1,1,stimuli/blank.png,brutal,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.73,,,,,,,,,0.73,1,0,10,10,18,1,stimuli/blank.png,human,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.765,,,,,,,,,0.765,1,0,11,11,6,1,stimuli/blank.png,begabt,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.816,,,,,,,,,0.816,1,0,12,12,17,1,stimuli/blank.png,eitel,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.781,,,,,,,,,0.781,1,0,13,13,5,1,stimuli/blank.png,träge,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.797,,,,,,,,,0.797,1,0,14,14,19,1,stimuli/blank.png,lustlos,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.565,,,,,,,,,0.565,1,0,15,15,13,1,stimuli/blank.png,verlogen,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.515,,,,,,,,,0.515,1,0,16,16,2,1,stimuli/blank.png,fröhlich,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.664,,,,,,,,,0.664,1,0,17,17,10,1,stimuli/blank.png,aktiv,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.585,,,,,,,,,0.585,1,0,18,18,0,1,stimuli/blank.png,aktiv,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.647,,,,,,,,,0.647,1,0,19,19,12,1,stimuli/blank.png,fröhlich,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,1.032,,,,,,,,,1.032,1,0,0,0,9,1,stimuli/blank.png,selbst,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.614,,,,,,,,,0.614,1,0,1,1,12,1,stimuli/blank.png,ihr,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.598,,,,,,,,,0.598,1,0,2,2,1,1,stimuli/blank.png,ich,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.566,,,,,,,,,0.566,1,0,3,3,18,1,stimuli/blank.png,eure,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.514,,,,,,,,,0.514,1,0,4,4,13,1,stimuli/blank.png,mir,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.617,,,,,,,,,0.617,1,0,5,5,6,1,stimuli/blank.png,euch,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.363,,,,,,,,,0.363,1,0,6,6,11,1,stimuli/blank.png,ich,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.565,,,,,,,,,0.565,1,0,7,7,5,1,stimuli/blank.png,meine,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.632,,,,,,,,,0.632,1,0,8,8,14,1,stimuli/blank.png,jene,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.482,,,,,,,,,0.482,1,0,9,9,10,1,stimuli/blank.png,andere,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.565,,,,,,,,,0.565,1,0,10,10,17,1,stimuli/blank.png,eigene,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.615,,,,,,,,,0.615,1,0,11,11,2,1,stimuli/blank.png,ihr,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.632,,,,,,,,,0.632,1,0,12,12,16,1,stimuli/blank.png,euch,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.515,,,,,,,,,0.515,1,0,13,13,3,1,stimuli/blank.png,mir,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.479,,,,,,,,,0.479,1,0,14,14,0,1,stimuli/blank.png,andere,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.665,,,,,,,,,0.665,1,0,15,15,8,1,stimuli/blank.png,eure,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.566,,,,,,,,,0.566,1,0,16,16,7,1,stimuli/blank.png,eigene,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.562,,,,,,,,,0.562,1,0,17,17,15,1,stimuli/blank.png,meine,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.499,,,,,,,,,0.499,1,0,18,18,19,1,stimuli/blank.png,selbst,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.516,,,,,,,,,0.516,1,0,19,19,4,1,stimuli/blank.png,jene,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,1.764,,,,,,,,,1.764,1,0,0,0,7,1,stimuli/blank.png,eigene,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.665,,,,,,,,,0.665,1,0,1,1,16,1,stimuli/blank.png,begabt,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.664,,,,,,,,,0.664,1,0,2,2,18,1,stimuli/blank.png,human,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.648,,,,,,,,,0.648,1,0,3,3,9,1,stimuli/blank.png,selbst,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.598,,,,,,,,,0.598,1,0,4,4,4,1,stimuli/blank.png,jene,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.851,,,,,,,,,0.851,1,0,5,5,2,1,stimuli/blank.png,ihr,l,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.698,,,,,,,,,0.698,1,0,6,6,1,1,stimuli/blank.png,ich,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.633,,,,,,,,,0.633,1,0,7,7,10,1,stimuli/blank.png,aktiv,a,EK01GO,2023-08-04_11h15.44.671,openIAT,2023.1.3,Win32,60.0240096,
