instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
0.01375,-0.4025,1,0,0,instr_done_button,a,1,1.011,,,,,,,,,1.011,1,0,0,0,4,1,stimuli/blank.png,gerecht,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.938,,,,,,,,,0.938,1,0,1,1,6,1,stimuli/blank.png,begabt,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,0,0.624,,,,,,,,,0.624,0,0,2,2,7,1,stimuli/blank.png,eitel,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.669,,,,,,,,,0.669,1,0,3,3,13,1,stimuli/blank.png,verlogen,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.676,,,,,,,,,0.676,1,0,4,4,14,1,stimuli/blank.png,gerecht,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.739,,,,,,,,,0.739,1,0,5,5,0,1,stimuli/blank.png,aktiv,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.737,,,,,,,,,0.737,1,0,6,6,8,1,stimuli/blank.png,human,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.604,,,,,,,,,0.604,1,0,7,7,2,1,stimuli/blank.png,fröhlich,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.807,,,,,,,,,0.807,1,0,8,8,5,1,stimuli/blank.png,träge,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.719,,,,,,,,,0.719,1,0,9,9,17,1,stimuli/blank.png,eitel,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.75,,,,,,,,,0.75,1,0,10,10,1,1,stimuli/blank.png,brutal,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.74,,,,,,,,,0.74,1,0,11,11,18,1,stimuli/blank.png,human,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.632,,,,,,,,,0.632,1,0,12,12,16,1,stimuli/blank.png,begabt,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.738,,,,,,,,,0.738,1,0,13,13,12,1,stimuli/blank.png,fröhlich,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,0,0.79,,,,,,,,,0.79,0,0,14,14,15,1,stimuli/blank.png,träge,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.819,,,,,,,,,0.819,1,0,15,15,19,1,stimuli/blank.png,lustlos,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.571,,,,,,,,,0.571,1,0,16,16,11,1,stimuli/blank.png,brutal,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.744,,,,,,,,,0.744,1,0,17,17,3,1,stimuli/blank.png,verlogen,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.745,,,,,,,,,0.745,1,0,18,18,10,1,stimuli/blank.png,aktiv,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.824,,,,,,,,,0.824,1,0,19,19,9,1,stimuli/blank.png,lustlos,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,1.923,,,,,,,,,1.923,1,0,0,0,2,1,stimuli/blank.png,ihr,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.732,,,,,,,,,0.732,1,0,1,1,17,1,stimuli/blank.png,eigene,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.634,,,,,,,,,0.634,1,0,2,2,19,1,stimuli/blank.png,selbst,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.726,,,,,,,,,0.726,1,0,3,3,12,1,stimuli/blank.png,ihr,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.676,,,,,,,,,0.676,1,0,4,4,11,1,stimuli/blank.png,ich,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.743,,,,,,,,,0.743,1,0,5,5,18,1,stimuli/blank.png,eure,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.573,,,,,,,,,0.573,1,0,6,6,3,1,stimuli/blank.png,mir,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.671,,,,,,,,,0.671,1,0,7,7,15,1,stimuli/blank.png,meine,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.591,,,,,,,,,0.591,1,0,8,8,1,1,stimuli/blank.png,ich,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.568,,,,,,,,,0.568,1,0,9,9,5,1,stimuli/blank.png,meine,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.624,,,,,,,,,0.624,1,0,10,10,10,1,stimuli/blank.png,andere,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.517,,,,,,,,,0.517,1,0,11,11,7,1,stimuli/blank.png,eigene,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.888,,,,,,,,,0.888,1,0,12,12,4,1,stimuli/blank.png,jene,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.555,,,,,,,,,0.555,1,0,13,13,13,1,stimuli/blank.png,mir,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.716,,,,,,,,,0.716,1,0,14,14,6,1,stimuli/blank.png,euch,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.658,,,,,,,,,0.658,1,0,15,15,9,1,stimuli/blank.png,selbst,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.615,,,,,,,,,0.615,1,0,16,16,14,1,stimuli/blank.png,jene,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,0,0.646,,,,,,,,,0.646,0,0,17,17,16,1,stimuli/blank.png,euch,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.444,,,,,,,,,0.444,1,0,18,18,0,1,stimuli/blank.png,andere,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.743,,,,,,,,,0.743,1,0,19,19,8,1,stimuli/blank.png,eure,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.669,,,,,,,,,0.669,1,0,0,0,3,1,stimuli/blank.png,mir,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.738,,,,,,,,,0.738,1,0,1,1,5,1,stimuli/blank.png,meine,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.71,,,,,,,,,0.71,1,0,2,2,11,1,stimuli/blank.png,brutal,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.597,,,,,,,,,0.597,1,0,3,3,7,1,stimuli/blank.png,eigene,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.605,,,,,,,,,0.605,1,0,4,4,19,1,stimuli/blank.png,lustlos,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.601,,,,,,,,,0.601,1,0,5,5,12,1,stimuli/blank.png,fröhlich,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.636,,,,,,,,,0.636,1,0,6,6,16,1,stimuli/blank.png,begabt,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.569,,,,,,,,,0.569,1,0,7,7,18,1,stimuli/blank.png,human,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.658,,,,,,,,,0.658,1,0,8,8,6,1,stimuli/blank.png,euch,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.59,,,,,,,,,0.59,1,0,9,9,17,1,stimuli/blank.png,eitel,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.643,,,,,,,,,0.643,1,0,10,10,2,1,stimuli/blank.png,ihr,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.481,,,,,,,,,0.481,1,0,11,11,8,1,stimuli/blank.png,eure,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.662,,,,,,,,,0.662,1,0,12,12,14,1,stimuli/blank.png,gerecht,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.587,,,,,,,,,0.587,1,0,13,13,1,1,stimuli/blank.png,ich,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.579,,,,,,,,,0.579,1,0,14,14,10,1,stimuli/blank.png,aktiv,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,0,0.479,,,,,,,,,0.479,0,0,15,15,13,1,stimuli/blank.png,verlogen,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.854,,,,,,,,,0.854,1,0,16,16,15,1,stimuli/blank.png,träge,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,0,0.717,,,,,,,,,0.717,0,0,17,17,9,1,stimuli/blank.png,selbst,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.853,,,,,,,,,0.853,1,0,18,18,4,1,stimuli/blank.png,jene,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.602,,,,,,,,,0.602,1,0,19,19,0,1,stimuli/blank.png,andere,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.869,,,,,,,,,0.869,1,0,0,0,21,1,stimuli/blank.png,ich,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.672,,,,,,,,,0.672,1,0,1,1,39,1,stimuli/blank.png,lustlos,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.549,,,,,,,,,0.549,1,0,2,2,23,1,stimuli/blank.png,mir,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.641,,,,,,,,,0.641,1,0,3,3,37,1,stimuli/blank.png,eitel,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.841,,,,,,,,,0.841,1,0,4,4,18,1,stimuli/blank.png,human,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.618,,,,,,,,,0.618,1,0,5,5,8,1,stimuli/blank.png,eure,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.724,,,,,,,,,0.724,1,0,6,6,3,1,stimuli/blank.png,mir,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.672,,,,,,,,,0.672,1,0,7,7,31,1,stimuli/blank.png,brutal,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,0,0.493,,,,,,,,,0.493,0,0,8,8,4,1,stimuli/blank.png,jene,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.632,,,,,,,,,0.632,1,0,9,9,1,1,stimuli/blank.png,ich,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.64,,,,,,,,,0.64,1,0,10,10,17,1,stimuli/blank.png,eitel,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.744,,,,,,,,,0.744,1,0,11,11,38,1,stimuli/blank.png,human,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.973,,,,,,,,,0.973,1,0,12,12,36,1,stimuli/blank.png,begabt,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.754,,,,,,,,,0.754,1,0,13,13,33,1,stimuli/blank.png,verlogen,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.605,,,,,,,,,0.605,1,0,14,14,19,1,stimuli/blank.png,lustlos,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.548,,,,,,,,,0.548,1,0,15,15,25,1,stimuli/blank.png,meine,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.775,,,,,,,,,0.775,1,0,16,16,0,1,stimuli/blank.png,andere,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,a,1,0.571,,,,,,,,,0.571,1,0,17,17,7,1,stimuli/blank.png,eigene,a,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
,,,,,,l,1,0.456,,,,,,,,,0.456,1,0,18,18,11,1,stimuli/blank.png,brutal,l,RZ12JN,2023-08-21_08h40.17.559,openIAT,2023.1.3,MacIntel,41.66666667,
