instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
-0.023148148,-0.376157407,1,0,0,instr_done_button,a,1,0.657,,,,,,,,,0.657,1,0,0,0,18,1,stimuli/blank.png,human,a,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.74,,,,,,,,,0.74,1,0,1,1,1,1,stimuli/blank.png,brutal,l,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.707,,,,,,,,,0.707,1,0,2,2,3,1,stimuli/blank.png,verlogen,l,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.529,,,,,,,,,0.529,1,0,3,3,15,1,stimuli/blank.png,träge,l,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.591,,,,,,,,,0.591,1,0,4,4,10,1,stimuli/blank.png,aktiv,a,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.74,,,,,,,,,0.74,1,0,5,5,13,1,stimuli/blank.png,verlogen,l,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.54,,,,,,,,,0.54,1,0,6,6,8,1,stimuli/blank.png,human,a,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.669,,,,,,,,,0.669,1,0,7,7,7,1,stimuli/blank.png,eitel,l,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.708,,,,,,,,,0.708,1,0,8,8,4,1,stimuli/blank.png,gerecht,a,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.593,,,,,,,,,0.593,1,0,9,9,9,1,stimuli/blank.png,lustlos,l,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.543,,,,,,,,,0.543,1,0,10,10,17,1,stimuli/blank.png,eitel,l,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,0,0.592,,,,,,,,,0.592,0,0,11,11,6,1,stimuli/blank.png,begabt,a,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.706,,,,,,,,,0.706,1,0,12,12,0,1,stimuli/blank.png,aktiv,a,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.814,,,,,,,,,0.814,1,0,13,13,14,1,stimuli/blank.png,gerecht,a,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.524,,,,,,,,,0.524,1,0,14,14,2,1,stimuli/blank.png,fröhlich,a,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.56,,,,,,,,,0.56,1,0,15,15,11,1,stimuli/blank.png,brutal,l,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.583,,,,,,,,,0.583,1,0,16,16,5,1,stimuli/blank.png,träge,l,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.658,,,,,,,,,0.658,1,0,17,17,19,1,stimuli/blank.png,lustlos,l,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.708,,,,,,,,,0.708,1,0,18,18,16,1,stimuli/blank.png,begabt,a,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.658,,,,,,,,,0.658,1,0,19,19,12,1,stimuli/blank.png,fröhlich,a,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.608,,,,,,,,,0.608,1,0,0,0,3,1,stimuli/blank.png,mir,a,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.509,,,,,,,,,0.509,1,0,1,1,7,1,stimuli/blank.png,eigene,a,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,1,0.486,,,,,,,,,0.486,1,0,2,2,17,1,stimuli/blank.png,eigene,a,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,a,0,0.593,,,,,,,,,0.593,0,0,3,3,2,1,stimuli/blank.png,ihr,l,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
,,,,,,l,1,0.759,,,,,,,,,0.759,1,0,4,4,0,1,stimuli/blank.png,andere,l,UE05TO,2023-08-20_18h20.48.054,openIAT,2023.1.3,Win32,60.0240096,
