instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
0.095555556,-0.416666667,1,0,0,instr_done_button,l,1,0.949,,,,,,,,,0.949,1,0,0,0,3,1,stimuli/blank.png,verlogen,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,a,1,0.826,,,,,,,,,0.826,1,0,1,1,16,1,stimuli/blank.png,begabt,a,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,a,1,0.699,,,,,,,,,0.699,1,0,2,2,8,1,stimuli/blank.png,human,a,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,a,0,0.819,,,,,,,,,0.819,0,0,3,3,7,1,stimuli/blank.png,eitel,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,l,1,0.909,,,,,,,,,0.909,1,0,4,4,5,1,stimuli/blank.png,träge,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,a,1,0.71,,,,,,,,,0.71,1,0,5,5,14,1,stimuli/blank.png,gerecht,a,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,l,1,0.746,,,,,,,,,0.746,1,0,6,6,13,1,stimuli/blank.png,verlogen,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,a,1,0.628,,,,,,,,,0.628,1,0,7,7,4,1,stimuli/blank.png,gerecht,a,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,a,1,0.595,,,,,,,,,0.595,1,0,8,8,18,1,stimuli/blank.png,human,a,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,a,1,0.613,,,,,,,,,0.613,1,0,9,9,6,1,stimuli/blank.png,begabt,a,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,a,1,0.576,,,,,,,,,0.576,1,0,10,10,12,1,stimuli/blank.png,fröhlich,a,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,l,1,0.595,,,,,,,,,0.595,1,0,11,11,15,1,stimuli/blank.png,träge,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,l,1,0.594,,,,,,,,,0.594,1,0,12,12,11,1,stimuli/blank.png,brutal,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,a,1,0.61,,,,,,,,,0.61,1,0,13,13,0,1,stimuli/blank.png,aktiv,a,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,l,1,0.628,,,,,,,,,0.628,1,0,14,14,1,1,stimuli/blank.png,brutal,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,a,1,0.628,,,,,,,,,0.628,1,0,15,15,2,1,stimuli/blank.png,fröhlich,a,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,l,1,0.56,,,,,,,,,0.56,1,0,16,16,19,1,stimuli/blank.png,lustlos,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,a,1,0.544,,,,,,,,,0.544,1,0,17,17,10,1,stimuli/blank.png,aktiv,a,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,l,1,0.538,,,,,,,,,0.538,1,0,18,18,9,1,stimuli/blank.png,lustlos,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,a,0,0.761,,,,,,,,,0.761,0,0,19,19,17,1,stimuli/blank.png,eitel,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,l,1,0.863,,,,,,,,,0.863,1,0,0,0,6,1,stimuli/blank.png,euch,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,a,1,0.56,,,,,,,,,0.56,1,0,1,1,13,1,stimuli/blank.png,mir,a,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,l,1,0.66,,,,,,,,,0.66,1,0,2,2,14,1,stimuli/blank.png,jene,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,l,1,0.595,,,,,,,,,0.595,1,0,3,3,18,1,stimuli/blank.png,eure,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,l,1,0.561,,,,,,,,,0.561,1,0,4,4,10,1,stimuli/blank.png,andere,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,l,1,0.468,,,,,,,,,0.468,1,0,5,5,0,1,stimuli/blank.png,andere,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
,,,,,,l,1,0.695,,,,,,,,,0.695,1,0,6,6,8,1,stimuli/blank.png,eure,l,AN01TO,2023-08-12_11h33.51.539,openIAT,2023.1.3,MacIntel,76.92307692,
