instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
0.03,-0.39,1,0,0,instr_done_button,a,1,0.937,,,,,,,,,0.937,1,0,0,0,18,1,stimuli/blank.png,human,a,MR01DM,2023-08-06_22h14.42.836,openIAT,2023.1.3,MacIntel,62.5,
,,,,,,l,1,1.046,,,,,,,,,1.046,1,0,1,1,19,1,stimuli/blank.png,lustlos,l,MR01DM,2023-08-06_22h14.42.836,openIAT,2023.1.3,MacIntel,62.5,
,,,,,,l,1,0.778,,,,,,,,,0.778,1,0,2,2,5,1,stimuli/blank.png,träge,l,MR01DM,2023-08-06_22h14.42.836,openIAT,2023.1.3,MacIntel,62.5,
,,,,,,l,1,0.679,,,,,,,,,0.679,1,0,3,3,7,1,stimuli/blank.png,eitel,l,MR01DM,2023-08-06_22h14.42.836,openIAT,2023.1.3,MacIntel,62.5,
,,,,,,a,1,0.761,,,,,,,,,0.761,1,0,4,4,4,1,stimuli/blank.png,gerecht,a,MR01DM,2023-08-06_22h14.42.836,openIAT,2023.1.3,MacIntel,62.5,
,,,,,,a,1,0.752,,,,,,,,,0.752,1,0,5,5,12,1,stimuli/blank.png,fröhlich,a,MR01DM,2023-08-06_22h14.42.836,openIAT,2023.1.3,MacIntel,62.5,
,,,,,,l,1,0.912,,,,,,,,,0.912,1,0,6,6,9,1,stimuli/blank.png,lustlos,l,MR01DM,2023-08-06_22h14.42.836,openIAT,2023.1.3,MacIntel,62.5,
,,,,,,a,1,0.66,,,,,,,,,0.66,1,0,7,7,10,1,stimuli/blank.png,aktiv,a,MR01DM,2023-08-06_22h14.42.836,openIAT,2023.1.3,MacIntel,62.5,
,,,,,,l,1,0.749,,,,,,,,,0.749,1,0,8,8,3,1,stimuli/blank.png,verlogen,l,MR01DM,2023-08-06_22h14.42.836,openIAT,2023.1.3,MacIntel,62.5,
,,,,,,l,1,0.651,,,,,,,,,0.651,1,0,9,9,13,1,stimuli/blank.png,verlogen,l,MR01DM,2023-08-06_22h14.42.836,openIAT,2023.1.3,MacIntel,62.5,
