instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
0.030729167,-0.405208333,1,0,0,instr_done_button,a,1,1.5667,,,,,,,,,1.5667,1,0,0,0,10,1,stimuli/blank.png,aktiv,a,SE06HL,2023-08-13_23h02.12.510,openIAT,2023.1.3,Win32,59.97720866,
,,,,,,l,1,0.825,,,,,,,,,0.825,1,0,1,1,9,1,stimuli/blank.png,lustlos,l,SE06HL,2023-08-13_23h02.12.510,openIAT,2023.1.3,Win32,59.97720866,
,,,,,,l,1,0.8836,,,,,,,,,0.8836,1,0,2,2,5,1,stimuli/blank.png,träge,l,SE06HL,2023-08-13_23h02.12.510,openIAT,2023.1.3,Win32,59.97720866,
,,,,,,a,1,0.7739,,,,,,,,,0.7739,1,0,3,3,18,1,stimuli/blank.png,human,a,SE06HL,2023-08-13_23h02.12.510,openIAT,2023.1.3,Win32,59.97720866,
,,,,,,l,1,0.734,,,,,,,,,0.734,1,0,4,4,7,1,stimuli/blank.png,eitel,l,SE06HL,2023-08-13_23h02.12.510,openIAT,2023.1.3,Win32,59.97720866,
,,,,,,a,1,0.7846,,,,,,,,,0.7846,1,0,5,5,16,1,stimuli/blank.png,begabt,a,SE06HL,2023-08-13_23h02.12.510,openIAT,2023.1.3,Win32,59.97720866,
,,,,,,a,1,0.8677,,,,,,,,,0.8677,1,0,6,6,14,1,stimuli/blank.png,gerecht,a,SE06HL,2023-08-13_23h02.12.510,openIAT,2023.1.3,Win32,59.97720866,
,,,,,,l,1,0.5844,,,,,,,,,0.5844,1,0,7,7,1,1,stimuli/blank.png,brutal,l,SE06HL,2023-08-13_23h02.12.510,openIAT,2023.1.3,Win32,59.97720866,
,,,,,,l,1,0.651,,,,,,,,,0.651,1,0,8,8,17,1,stimuli/blank.png,eitel,l,SE06HL,2023-08-13_23h02.12.510,openIAT,2023.1.3,Win32,59.97720866,
,,,,,,l,1,0.7174,,,,,,,,,0.7174,1,0,9,9,15,1,stimuli/blank.png,träge,l,SE06HL,2023-08-13_23h02.12.510,openIAT,2023.1.3,Win32,59.97720866,
