instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,participant,date,expName,psychopyVersion,OS,frameRate,return_tic
-0.067391304,-0.365217391,1,0,0,instr_done_button,a,1,0.807,,,,,,,,,0.807,1,0,0,0,18,1,stimuli/blank.png,human,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,l,1,0.845,,,,,,,,,0.845,1,0,1,1,3,1,stimuli/blank.png,verlogen,l,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,l,1,0.793,,,,,,,,,0.793,1,0,2,2,7,1,stimuli/blank.png,eitel,l,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.727,,,,,,,,,0.727,1,0,3,3,0,1,stimuli/blank.png,aktiv,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,l,1,0.659,,,,,,,,,0.659,1,0,4,4,11,1,stimuli/blank.png,brutal,l,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.484,,,,,,,,,0.484,1,0,5,5,12,1,stimuli/blank.png,fröhlich,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.726,,,,,,,,,0.726,1,0,6,6,4,1,stimuli/blank.png,gerecht,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,l,1,0.767,,,,,,,,,0.767,1,0,7,7,15,1,stimuli/blank.png,träge,l,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,l,1,0.694,,,,,,,,,0.694,1,0,8,8,13,1,stimuli/blank.png,verlogen,l,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,l,1,0.624,,,,,,,,,0.624,1,0,9,9,5,1,stimuli/blank.png,träge,l,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.52,,,,,,,,,0.52,1,0,10,10,2,1,stimuli/blank.png,fröhlich,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,l,1,1,,,,,,,,,1,1,0,11,11,9,1,stimuli/blank.png,lustlos,l,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.447,,,,,,,,,0.447,1,0,12,12,10,1,stimuli/blank.png,aktiv,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,l,1,0.626,,,,,,,,,0.626,1,0,13,13,19,1,stimuli/blank.png,lustlos,l,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.641,,,,,,,,,0.641,1,0,14,14,8,1,stimuli/blank.png,human,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.726,,,,,,,,,0.726,1,0,15,15,6,1,stimuli/blank.png,begabt,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,l,1,0.619,,,,,,,,,0.619,1,0,16,16,1,1,stimuli/blank.png,brutal,l,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.707,,,,,,,,,0.707,1,0,17,17,16,1,stimuli/blank.png,begabt,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,l,1,0.703,,,,,,,,,0.703,1,0,18,18,17,1,stimuli/blank.png,eitel,l,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.742,,,,,,,,,0.742,1,0,19,19,14,1,stimuli/blank.png,gerecht,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,l,1,1.084,,,,,,,,,1.084,1,0,0,0,4,1,stimuli/blank.png,jene,l,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.492,,,,,,,,,0.492,1,0,1,1,1,1,stimuli/blank.png,ich,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.511,,,,,,,,,0.511,1,0,2,2,13,1,stimuli/blank.png,mir,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.536,,,,,,,,,0.536,1,0,3,3,3,1,stimuli/blank.png,mir,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.593,,,,,,,,,0.593,1,0,4,4,11,1,stimuli/blank.png,ich,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,a,1,0.879,,,,,,,,,0.879,1,0,5,5,9,1,stimuli/blank.png,selbst,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,l,1,0.531,,,,,,,,,0.531,1,0,6,6,10,1,stimuli/blank.png,andere,l,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
,,,,,,l,0,0.594,,,,,,,,,0.594,0,0,7,7,17,1,stimuli/blank.png,eigene,a,UA12TO,2023-08-15_11h41.12.551,openIAT,2023.1.3,MacIntel,200,
