"id","date","dayCounter","rses_1","rses_2","rses_3","rses_4","socSit","socInt","excl","rses_totalMean","rses_1sd","rses_2sd","rses_3sd","rses_4sd","socSitSd","socIntSd","exclSd","rses_totalSd","compliance"
"SM02RU",2023-07-15,1,5.28571428571429,5,2.57142857142857,2.85714285714286,32.7142857142857,26.2857142857143,4.85714285714286,3.92857142857143,0.487950036474267,0,0.534522483824849,0.377964473009227,38.0819917446304,36.5910475650091,0.899735410842437,0.121987509118567,1
"SM02RU",2023-07-16,2,4.83333333333333,5.33333333333333,2.5,3.33333333333333,40,21,4.16666666666667,4,0.983192080250175,0.516397779494322,0.547722557505166,0.816496580927726,45.1707870199314,23.0390972045347,0.983192080250175,0.158113883008419,0.857142857142857
"SM02RU",2023-07-17,3,5.2,5.2,2.8,2.8,38.4,25.4,5,4,1.30384048104053,1.30384048104053,1.30384048104053,1.30384048104053,37.5872318746672,26.4159043002506,0.707106781186548,0,0.714285714285714
"SM02RU",2023-07-18,4,4.6,5,2.8,3.4,46,30.2,4.6,3.95,0.894427190999916,0.707106781186548,0.836660026534076,0.894427190999916,40.5955662603689,40.1023690073292,0.547722557505166,0.111803398874989,0.714285714285714
"SM02RU",2023-07-19,5,5.28571428571429,5.57142857142857,2.42857142857143,2.71428571428571,30.8571428571429,15.1428571428571,4.57142857142857,4,0.487950036474267,0.534522483824849,0.534522483824849,0.487950036474267,23.821758761187,9.92351704166373,0.534522483824849,0,1
"SM02RU",2023-07-20,6,4.25,4.5,3.5,3.75,10.5,5.25,4.25,4,1.5,1.29099444873581,1.29099444873581,1.5,8.66025403784439,4.5,0.5,0,0.571428571428571
"SM02RU",2023-07-21,7,5.75,6,2,2.25,94,74,5.75,4,0.5,0,0,0.5,12,30.0222139978605,0.5,0,0.571428571428571
"SM02RU",2023-07-22,8,5.57142857142857,5.85714285714286,2.14285714285714,2.42857142857143,75,53.2857142857143,5.14285714285714,4,0.534522483824849,0.377964473009227,0.377964473009227,0.534522483824849,13.1529464379659,12.724180205607,0.377964473009227,0,1
"SM02RU",2023-07-23,9,5.4,5.6,2.4,2.6,72.8,37.6,4.6,4,0.547722557505166,0.547722557505166,0.547722557505166,0.547722557505166,16.0841536923769,6.14817045957576,0.547722557505166,0,0.714285714285714
"SM02RU",2023-07-24,10,5.5,5.83333333333333,2.16666666666667,2.5,87.1666666666667,45,5,4,0.547722557505166,0.408248290463863,0.408248290463863,0.547722557505166,25.6001302080022,36.9486129644944,0,0,0.857142857142857
"SM02RU",2023-07-25,11,5.4,5.6,2.4,2.6,79.2,46.8,4.8,4,0.547722557505166,0.547722557505166,0.547722557505166,0.547722557505166,26.2811719677795,27.8962363052796,0.836660026534076,0,0.714285714285714
"SM02RU",2023-07-26,12,4.5,4.5,3.25,3.5,88.75,40.75,4,3.9375,1,1,0.5,1,22.5,18.8392321145706,0,0.125,0.571428571428571
"SM02RU",2023-07-27,13,5,5,3,3,38.6666666666667,26,4.5,4,0,0,0,0,45.2842871939779,29.6445610525776,0.547722557505166,0,0.857142857142857
"SM02RU",2023-07-28,14,4,4.4,3.4,4,12,5.2,4,3.95,1,0.547722557505166,0.547722557505166,1,18.4932420089069,7.94984276574072,0,0.111803398874989,0.714285714285714
