"id","date","dayCounter","rses_1","rses_2","rses_3","rses_4","socSit","socInt","excl","rses_totalMean","rses_1sd","rses_2sd","rses_3sd","rses_4sd","socSitSd","socIntSd","exclSd","rses_totalSd","compliance"
"HI09HR",2023-07-20,1,4.33333333333333,4.5,3.83333333333333,4.16666666666667,48.1666666666667,52.1666666666667,4.33333333333333,4.20833333333333,1.03279555898864,1.22474487139159,1.47196014438797,1.47196014438797,22.3375617887599,24.473795510028,1.50554530541816,0.748609822715857,0.857142857142857
"HI09HR",2023-07-21,2,5.33333333333333,5.33333333333333,2,2.33333333333333,62,72.3333333333333,6,3.75,0.577350269189626,0.577350269189626,0,0.577350269189626,19.9749843554382,10.0166528008778,0,0.433012701892219,0.428571428571429
"HI09HR",2023-07-22,3,5,6,2,3,100,100,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143
"HI09HR",2023-07-23,4,5.5,4.5,3,3.5,60.25,71.75,5.25,4.125,0.577350269189626,1.73205080756888,1.4142135623731,1.73205080756888,32.8265644460905,28.1942665566364,1.70782512765993,0.433012701892219,0.571428571428571
"HI09HR",2023-07-24,5,4,2.5,5.5,5.5,0,21,3.5,4.375,1.4142135623731,0.707106781186548,0.707106781186548,0.707106781186548,0,1.4142135623731,2.12132034355964,0.530330085889911,0.285714285714286
"HI09HR",2023-07-25,6,6,2,5,5,100,79,6,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143
"HI09HR",2023-07-26,7,3.66666666666667,2,5,5.33333333333333,9,19,2,4,1.15470053837925,0,2.64575131106459,1.15470053837925,15.5884572681199,8.88819441731559,0,0.661437827766148,0.428571428571429
"HI09HR",2023-07-27,8,5,4.33333333333333,3.66666666666667,3.66666666666667,75.6666666666667,46.6666666666667,5.33333333333333,4.16666666666667,1.73205080756888,1.15470053837925,2.08166599946613,2.08166599946613,42.1465696508427,14.3643076176102,2.08166599946613,0.288675134594813,0.428571428571429
"HI09HR",2023-07-28,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"HI09HR",2023-07-29,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"HI09HR",2023-07-30,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"HI09HR",2023-07-31,12,6,6,5,5,22,27,3,5.5,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143
"HI09HR",2023-08-01,13,2.5,2,6.5,5.5,19.5,22,3,4.125,0.707106781186548,1.4142135623731,0.707106781186548,0.707106781186548,16.2634559672906,2.82842712474619,0,0.176776695296637,0.285714285714286
"HI09HR",2023-08-02,14,5.25,5.25,2,2.75,59.75,47,5.25,3.8125,0.5,0.5,0,0.957427107756338,24.8243831746128,23.9304547943968,0.5,0.239356776939085,0.571428571428571
