"id","date","dayCounter","rses_1","rses_2","rses_3","rses_4","socSit","socInt","excl","rses_totalMean","rses_1sd","rses_2sd","rses_3sd","rses_4sd","socSitSd","socIntSd","exclSd","rses_totalSd","compliance"
"SE01EI",2023-07-20,1,4,4,3.57142857142857,3.28571428571429,45.4285714285714,49.2857142857143,5.57142857142857,3.71428571428571,1.63299316185545,1.29099444873581,0.975900072948533,1.11269728052837,34.6787982435817,36.5910475650091,1.39727626201154,0.303746448146978,1
"SE01EI",2023-07-21,2,3.5,3.75,4.5,4.25,44,40,4.5,4,1.73205080756888,1.5,1.73205080756888,1.70782512765993,42.7473196040797,45.4606056566195,1.29099444873581,0.204124145231932,0.571428571428571
"SE01EI",2023-07-22,3,5.14285714285714,4.71428571428571,2.85714285714286,2.85714285714286,76.4285714285714,60.1428571428571,6,3.89285714285714,1.0690449676497,0.951189731211342,1.0690449676497,1.0690449676497,40.2817458362848,36.7442901297992,1.52752523165195,0.133630620956212,1
"SE01EI",2023-07-23,4,5.8,5.4,2.6,2.2,90,64.8,6.8,4,0.447213595499958,0.894427190999916,0.894427190999916,0.447213595499958,22.3606797749979,35.95413745315,0.447213595499958,0,0.714285714285714
"SE01EI",2023-07-24,5,4.6,3.8,3.8,3.4,56.6,38.2,5.6,3.9,1.51657508881031,1.6431676725155,1.30384048104053,1.51657508881031,40.4944440633527,36.0097209097766,1.67332005306815,0.379143772202578,0.714285714285714
"SE01EI",2023-07-25,6,4.6,4.6,3.2,2.8,29.8,16,5.2,3.8,1.14017542509914,1.51657508881031,1.30384048104053,1.09544511501033,44.6116576692685,35.7770876399966,1.30384048104053,0.273861278752583,0.714285714285714
"SE01EI",2023-07-26,7,5.33333333333333,4.33333333333333,3,2.33333333333333,36.6666666666667,41.3333333333333,5.33333333333333,3.75,0.577350269189626,1.15470053837925,0,1.15470053837925,55.075705472861,52.2047252012051,1.52752523165195,0.25,0.428571428571429
"SE01EI",2023-07-27,8,5.5,5,3,2.33333333333333,24.8333333333333,18,5.16666666666667,3.95833333333333,0.547722557505166,0.632455532033676,0.632455532033676,0.816496580927726,41.7153049451477,33.3766385365573,1.32916013582513,0.332290033956281,0.857142857142857
"SE01EI",2023-07-28,9,5.33333333333333,4.33333333333333,3.66666666666667,2.66666666666667,10,13,4.33333333333333,4,1.15470053837925,1.15470053837925,1.15470053837925,1.15470053837925,10,11.3578166916005,0.577350269189626,0,0.428571428571429
"SE01EI",2023-07-29,10,3,3,5,5.33333333333333,70.3333333333333,67.3333333333333,3.33333333333333,4.08333333333333,2,2,2,1.52752523165195,51.3841739578767,44.2304570780512,2.51661147842358,0.144337567297406,0.428571428571429
"SE01EI",2023-07-30,11,5,4.5,3.5,2.5,0,0,4,3.875,0,0.707106781186548,0.707106781186548,0.707106781186548,0,0,0,0.176776695296637,0.285714285714286
"SE01EI",2023-07-31,12,4.2,3.8,4.4,3.4,40.2,39.2,5.4,3.95,1.30384048104053,1.09544511501033,0.894427190999916,1.14017542509914,39.3725792906688,40.4437881509633,1.51657508881031,0.111803398874989,0.714285714285714
"SE01EI",2023-08-01,13,4.42857142857143,4.14285714285714,3.71428571428571,3,68.7142857142857,68.5714285714286,6.57142857142857,3.82142857142857,0.786795792469443,0.690065559342354,0.755928946018454,0.577350269189626,31.5421109297517,34.175318300674,1.13389341902768,0.188982236504614,1
"SE01EI",2023-08-02,14,6.2,6.4,1.8,1,40,40,5.8,3.85,0.836660026534076,0.547722557505166,0.836660026534076,0,54.7722557505166,54.7722557505166,1.6431676725155,0.285043856274785,0.714285714285714
