"id","date","dayCounter","rses_1","rses_2","rses_3","rses_4","socSit","socInt","excl","rses_totalMean","rses_1sd","rses_2sd","rses_3sd","rses_4sd","socSitSd","socIntSd","exclSd","rses_totalSd","compliance"
"SS08CR",2023-10-28,1,6.33333333333333,7,1,1,100,100,7,3.83333333333333,0.577350269189626,0,0,0,0,0,0,0.144337567297406,0.428571428571429
"SS08CR",2023-10-29,2,5.66666666666667,6,1.33333333333333,2.33333333333333,40,43.6666666666667,4.33333333333333,3.83333333333333,1.52752523165195,1.73205080756888,0.577350269189626,0.577350269189626,17.3205080756888,11.8462370959446,1.15470053837925,0.520416499866533,0.428571428571429
"SS08CR",2023-10-30,3,6.28571428571429,6.57142857142857,1.28571428571429,1.71428571428571,42.8571428571429,57.7142857142857,4.71428571428571,3.96428571428571,0.951189731211342,0.534522483824849,0.487950036474267,0.755928946018454,34.046187116076,41.5881164345228,1.38013111868471,0.172516389835589,1
"SS08CR",2023-10-31,4,5.2,6.2,1.2,2.6,52.8,66.8,3.8,3.8,0.447213595499958,0.836660026534076,0.447213595499958,0.547722557505166,34.0543682954184,35.3369495004874,1.09544511501033,0.325960120260132,0.714285714285714
"SS08CR",2023-11-01,5,4.16666666666667,4.83333333333333,2.5,3.5,79,71.1666666666667,4.33333333333333,3.75,1.72240142436851,1.16904519445001,1.22474487139159,0.836660026534076,33.4065861769801,32.6828191358498,1.50554530541816,0.273861278752583,0.857142857142857
"SS08CR",2023-11-02,6,5.66666666666667,6.66666666666667,1,2.33333333333333,59.6666666666667,75.3333333333333,4.5,3.91666666666667,0.516397779494322,0.516397779494322,0,0.816496580927726,26.6583320308429,22.8444012105082,0.547722557505166,0.129099444873581,0.857142857142857
"SS08CR",2023-11-03,7,5.5,6.25,1.75,2.5,100,100,4.75,4,1.73205080756888,0.957427107756338,0.957427107756338,1.73205080756888,0,0,1.25830573921179,0,0.571428571428571
"SS08CR",2023-11-04,8,4.5,4.25,3.25,3.75,100,75.25,5,3.9375,1.29099444873581,1.5,2.06155281280883,0.957427107756338,0,30.934069675144,1.4142135623731,0.314576434802948,0.571428571428571
"SS08CR",2023-11-05,9,4.5,4.5,3,3,100,76,5,3.75,2.12132034355964,2.12132034355964,1.4142135623731,1.4142135623731,0,33.9411254969543,2.82842712474619,0.353553390593274,0.285714285714286
"SS08CR",2023-11-06,10,5.33333333333333,5,2.66666666666667,2.66666666666667,100,81.6666666666667,4.33333333333333,3.91666666666667,1.52752523165195,2,2.08166599946613,1.52752523165195,0,18.0092568789868,1.15470053837925,0.144337567297406,0.428571428571429
"SS08CR",2023-11-07,11,5,7,1,2.5,53.5,69,4.5,3.875,0,0,0,0.707106781186548,3.53553390593274,8.48528137423857,0.707106781186548,0.176776695296637,0.285714285714286
"SS08CR",2023-11-08,12,4.75,6.25,1.25,3.25,63.5,65.75,4.5,3.875,0.5,0.957427107756338,0.5,0.5,26.1087469378878,15.7559512565887,0.577350269189626,0.144337567297406,0.571428571428571
"SS08CR",2023-11-09,13,5,6.5,1,3,71.5,63,4,3.875,0,0.707106781186548,0,0,40.3050865276332,7.07106781186548,1.4142135623731,0.176776695296637,0.285714285714286
"SS08CR",2023-11-10,14,5.2,6.6,1.4,2.2,80.4,82.6,5,3.85,0.836660026534076,0.894427190999916,0.894427190999916,1.09544511501033,18.0914344373242,16.2726764854464,0,0.136930639376292,0.714285714285714
"SS08CR",2023-11-11,15,4.4,6.2,1.2,3.2,63.6,58,3.8,3.75,0.894427190999916,1.30384048104053,0.447213595499958,1.09544511501033,25.4617359973746,26.343879744639,0.836660026534076,0.25,0.714285714285714
"SS08CR",2023-11-12,16,5,7,1,2.8,73.4,65.2,4.2,3.95,0.707106781186548,0,0,0.447213595499958,24.7850761548154,24.8937743221071,0.836660026534076,0.111803398874989,0.714285714285714
"SS08CR",2023-11-13,17,5,6.28571428571429,1.71428571428571,3,81,70.7142857142857,4.42857142857143,4,1.15470053837925,0.755928946018454,0.755928946018454,1,25.5929677841395,21.3675321123294,1.13389341902768,0.144337567297406,1
"SS08CR",2023-11-14,18,6,7,1,2,60,64,4,4,0,0,0,0,14.142135623731,25.4558441227157,1.4142135623731,0,0.285714285714286
"SS08CR",2023-11-15,19,4.75,6.5,1.5,3.25,75,67,4.5,4,0.5,0.577350269189626,0.577350269189626,0.5,28.9136645896019,24.7521042876493,1.29099444873581,0,0.571428571428571
