"id","date","dayCounter","rses_1","rses_2","rses_3","rses_4","socSit","socInt","excl","rses_totalMean","rses_1sd","rses_2sd","rses_3sd","rses_4sd","socSitSd","socIntSd","exclSd","rses_totalSd","compliance"
"WB02MC",2023-10-17,1,4.16666666666667,3.66666666666667,4.16666666666667,3.5,17.8333333333333,11.6666666666667,4.33333333333333,3.875,1.32916013582513,0.816496580927726,0.752772652709081,1.04880884817015,25.7636695108959,19.6638416050035,1.50554530541816,0.306186217847897,0.857142857142857
"WB02MC",2023-10-18,2,4.2,3.4,5,4.2,45,33.8,5.2,4.2,1.09544511501033,0.894427190999916,0,0.447213595499958,44.7213595499958,25.7332469774026,1.09544511501033,0.370809924354783,0.714285714285714
"WB02MC",2023-10-19,3,4.2,3.2,4.8,4,28,14,4.4,4.05,1.09544511501033,0.447213595499958,0.447213595499958,0,40.8656334834051,20.4328167417025,1.14017542509914,0.273861278752583,0.714285714285714
"WB02MC",2023-10-20,4,4.16666666666667,2.66666666666667,5.33333333333333,4.5,28.6666666666667,13.3333333333333,4.66666666666667,4.16666666666667,1.32916013582513,0.516397779494322,0.516397779494322,0.836660026534076,40.1331118487798,15.1745400808943,1.03279555898864,0.129099444873581,0.857142857142857
"WB02MC",2023-10-21,5,4.8,3.8,4.6,4,7.2,6.2,4.4,4.3,1.09544511501033,1.09544511501033,0.894427190999916,0.707106781186548,11.3666177907063,6.87022561492707,0.894427190999916,0.273861278752583,0.714285714285714
"WB02MC",2023-10-22,6,5.2,4,5,3.8,75.2,39.6,5.6,4.5,0.447213595499958,1,0,0.836660026534076,22.8298050802016,27.9338504327635,1.14017542509914,0.176776695296637,0.714285714285714
"WB02MC",2023-10-23,7,5.33333333333333,5,3.33333333333333,3,61.1666666666667,46.8333333333333,5.83333333333333,4.16666666666667,0.516397779494322,0,0.816496580927726,0,37.5308761777109,36.3120732906656,0.408248290463863,0.204124145231932,0.857142857142857
"WB02MC",2023-10-24,8,5,5,3,3,37.25,22.75,5.5,4,0,0,0,0,47.7868531432374,26.5251453027751,0.577350269189626,0,0.571428571428571
"WB02MC",2023-10-25,9,3,3.66666666666667,4.33333333333333,4,37,38.3333333333333,6,3.75,0,1.15470053837925,1.15470053837925,1,54.8361194834208,53.425961229849,0,0.25,0.428571428571429
"WB02MC",2023-10-26,10,3.4,3,5,4.8,45.6,29.6,5,4.05,0.894427190999916,0,0,0.447213595499958,42.3591784622884,29.108418026406,0.707106781186548,0.111803398874989,0.714285714285714
"WB02MC",2023-10-27,11,3,2.66666666666667,5.33333333333333,5,36.6666666666667,11,4.33333333333333,4,0,0.577350269189626,0.577350269189626,0,55.075705472861,14.9331845230681,0.577350269189626,0,0.428571428571429
"WB02MC",2023-10-28,12,3.4,2.6,5.4,5.2,56,17.6,4.2,4.15,0.894427190999916,0.547722557505166,0.547722557505166,0.447213595499958,22.9019649811976,8.01872807869178,0.447213595499958,0.223606797749979,0.714285714285714
"WB02MC",2023-10-29,13,3.75,3,5,5,47.5,44.75,5,4.1875,0.957427107756338,0,0,0,55,51.6744617775551,1.15470053837925,0.239356776939085,0.571428571428571
"WB02MC",2023-10-30,14,4.2,4.2,4,4.2,22,25.6,4.6,4.15,1.09544511501033,1.09544511501033,1,0.836660026534076,25.8843582110896,14.9432258900145,0.894427190999916,0.335410196624968,0.714285714285714
