"id","date","dayCounter","rses_1","rses_2","rses_3","rses_4","socSit","socInt","excl","rses_totalMean","rses_1sd","rses_2sd","rses_3sd","rses_4sd","socSitSd","socIntSd","exclSd","rses_totalSd","compliance"
"AD09HL",2023-08-04,1,4.85714285714286,4.14285714285714,3,3,28,32.5714285714286,5.14285714285714,3.75,1.4638501094228,1.57359158493889,1.4142135623731,1.4142135623731,28.2547931037078,37.8323368863954,1.0690449676497,0.478713553878169,1
"AD09HL",2023-08-05,2,4.71428571428571,4.71428571428571,3.42857142857143,3.57142857142857,41.8571428571429,35.7142857142857,4.71428571428571,4.10714285714286,1.11269728052837,1.11269728052837,1.2724180205607,0.975900072948533,48.6018812099167,44.5335614479473,0.951189731211342,0.133630620956212,1
"AD09HL",2023-08-06,3,4.33333333333333,4.33333333333333,3.5,3.66666666666667,27.1666666666667,30.6666666666667,4.66666666666667,3.95833333333333,1.211060141639,1.211060141639,1.37840487520902,1.211060141639,43.6825670796333,38.453435043786,1.63299316185545,0.102062072615966,0.857142857142857
"AD09HL",2023-08-07,4,4,4.5,3.33333333333333,3.66666666666667,25.8333333333333,20.6666666666667,5,3.875,1.09544511501033,1.04880884817015,1.50554530541816,1.211060141639,28.9580155857867,25.5081686262787,0.894427190999916,0.209165006633519,0.857142857142857
"AD09HL",2023-08-08,5,5.42857142857143,5.57142857142857,1.85714285714286,2.85714285714286,26.2857142857143,32.2857142857143,5.14285714285714,3.92857142857143,0.786795792469443,0.786795792469443,1.0690449676497,0.690065559342354,27.4148030919689,20.7421815448158,0.690065559342354,0.188982236504614,1
"AD09HL",2023-08-09,6,5.83333333333333,6.16666666666667,1.16666666666667,2.16666666666667,74.8333333333333,36,6,3.83333333333333,0.408248290463863,0.408248290463863,0.408248290463863,0.408248290463863,41.9543402601765,31.7175030543074,0.632455532033676,0.129099444873581,0.857142857142857
"AD09HL",2023-08-10,7,4.2,4.2,3.4,4,20,27,4.6,3.95,1.30384048104053,1.30384048104053,1.51657508881031,1.22474487139159,44.7213595499958,36.503424496888,0.894427190999916,0.325960120260132,0.714285714285714
"AD09HL",2023-08-11,8,5.16666666666667,5.5,2.16666666666667,3.16666666666667,48.3333333333333,51,5.33333333333333,4,0.983192080250175,1.04880884817015,0.752772652709081,0.752772652709081,47.187568984497,41.9523539268061,1.211060141639,0.158113883008419,0.857142857142857
"AD09HL",2023-08-12,9,5,5.57142857142857,2.57142857142857,3.28571428571429,71.4285714285714,76.2857142857143,5.71428571428571,4.10714285714286,1.15470053837925,0.534522483824849,1.13389341902768,0.951189731211342,48.7950036474267,40.2066092647892,0.951189731211342,0.243975018237133,1
"AD09HL",2023-08-13,10,1.5,1.5,6.5,6.25,87.5,46.5,5.25,3.9375,0.577350269189626,0.577350269189626,0.577350269189626,0.5,25,46.1410879802373,0.5,0.125,0.571428571428571
"AD09HL",2023-08-14,11,3.8,4,4,4.2,32.6,45.6,5,4,1.09544511501033,1.4142135623731,1.4142135623731,1.09544511501033,46.5166636808789,35.6973388363895,0.707106781186548,0,0.714285714285714
"AD09HL",2023-08-15,12,4.28571428571429,4.85714285714286,3.14285714285714,3.85714285714286,31.2857142857143,30.5714285714286,4.57142857142857,4.03571428571429,0.755928946018454,0.899735410842437,0.899735410842437,0.690065559342354,42.952354556005,32.7966316505072,0.786795792469443,0.0944911182523068,1
"AD09HL",2023-08-16,13,5,5.42857142857143,2.57142857142857,3.14285714285714,65.8571428571429,43.7142857142857,5.42857142857143,4.03571428571429,0.577350269189626,0.534522483824849,0.534522483824849,0.377964473009227,39.8347778180012,34.7117380997374,0.786795792469443,0.172516389835589,1
"AD09HL",2023-08-17,14,5.71428571428571,5.85714285714286,1.71428571428571,2.28571428571429,84.2857142857143,40.7142857142857,5.85714285714286,3.89285714285714,0.487950036474267,0.377964473009227,0.487950036474267,0.487950036474267,29.7809462896121,35.287931297231,0.377964473009227,0.196698948117361,1
