"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"FA12CR",2023-07-24,2,-77,-77,"-66",1690174320,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA12CR",2023-07-25,1,2,3,"Ich befand mich mit meinem Sport Leistungskurs aus dem Abitur (2020) im Schwimmbad. Ich hatte erst Probleme einen Badeanzug zu finden. Dann waren wir mit meiner Lehrerin im Schwimmbad. Plötzlich waren dort auch Zuschauer, aber nicht auf normalen Tribünen sondern als säßen sie in einem Theater. Unsere Lehrerin hat uns angemeckert wenn sie den Eindruck hatte, dass wir irgendwas nicht konnten. Wir waren untereinander aber auch viel am Lachen.",1690259700,2,1,2,6,4,3,2,1,2,3,0,1,0,2,0,1,0,0,5,2,0,69,11.5,3,2,1
"FA12CR",2023-07-26,1,2,2,"Mein Hund ist weggelaufen und ich habe sie gesucht. Außerdem wurde ich von anderen Leuten mit komischen Spitznamen angesprochen was mich sehr verwirrt hat.",1690346700,3,1,1,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,24,12,2,1,1
"FA12CR",2023-07-27,1,2,2,"Mein Freund hat mir gesagt dass er Sonntags auch immer einen festen Termin hat. Wir können uns eh schon an 4 Tagen nicht sehen und ich habe daraufhin Angst bekommen dass wir uns nicht mehr sehen können.",1690433340,4,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,37,37,1,1,1
"FA12CR",2023-07-28,2,-77,-77,"-66",1690516860,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA12CR",2023-07-29,2,-77,-77,"-66",1690607220,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA12CR",2023-07-30,1,1,1,"Meine Mutter hat mich verstoßen. Ich war sehr emotional und sie meinte ich würde übertreiben. Das hat mich verletzt und zu einem Streit geführt indem sie gesagt hat, dass ich auf ein Internat gehen soll und nicht mehr bei ihr wohnen soll. ",1690696920,7,1,1,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,42,14,3,1,1
"FA12CR",2023-07-31,2,-77,-77,"-66",1690780380,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA12CR",2023-08-01,2,-77,-77,"-66",1690859160,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA12CR",2023-08-02,1,2,2,"Ich hatte immer neue Anforderungen, die ich erfüllen musst um meine Bachelorarbeit abgeben zu können. Ich habe mich gestresst gefühlt und etwas überfordert",1690950000,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,1,1,NA
"FA12CR",2023-08-03,1,2,4,"Ich bin mit Freundin A. und Freundin C. nach Sizilien gefahren. Auf der Fähre haben wir zwei Jungs getroffen die früher mit uns auf die gleiche Schule gegangen sind (O. und J.) Wir haben dann zusammen eine Unterkunft gemietet und haben noch festgestellt, dass die Betten alle in einem Raum stehen. ",1691035260,11,1,1,3,3,3,2,0,1,3,0,0,0,0,0,0,0,0,3,0,0,51,17,3,1,1
"FA12CR",2023-08-04,1,2,3,"Meine Schwester und ich hatten eine Wohungsbesichtigung. Obwohl die Wohnung für meine Mutter gedacht war. Die Wohnung war Teil eines Hauses in dem eine Familie wohnt und war aber abgetrennt davon. Bei der Besichtigung wurde uns aber fast nur das Haus gezeigt wo die Familie wohnt. Die Frau die uns herum geführt hat war eine Mutter von einer früheren Schulfreundin meiner Schwester. (In der Realität sehe ich sie ab und zu aber sonst keinen Kontakt). Es gab einen sehr direkten Zugang zum Bad (vom Haus zur Wohnung) was meiner Schwester und mir sehr komisch vorkam. Teilweise mussten wir uns bei der Besichtigung durch enge Spalten quetschen wo es darunter tief nach unten ging. ",1691124540,12,1,1,4,2,2,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,113,28.25,4,1,1
"FA12CR",2023-08-05,2,-77,-77,"-66",1691210100,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA12CR",2023-08-06,2,-77,-77,"-66",1691296560,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA12CR",2023-08-07,2,-77,-77,"-66",1691381160,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FA12CR",2023-08-08,2,-77,-77,"-66",1691471880,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
