"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"MR01SE",2023-10-23,2,-77,-77,"-66",1698033720,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MR01SE",2023-10-24,1,2,3,"Ich saß auf dem Boden im Wohnzimmer meiner Eltern. Meine Mutter war auf dem  Sofa und wir haben uns über eine Klassenfahrt unterhalten, auf die ich bald fahren sollte, die die Kinder selbst bezahlen. Also reden wir darüber, wer gut gespart hat und wer nicht. Plötzlich ruft meine Oma an und die beiden telefonieren. Meine Mutter erzählt ihr ebenfalls von der Klassenfahrt.     An genaue Details der Gespräche erinnere ich mich nicht. ",1698115140,2,1,1,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,71,23.6666666666667,3,1,1
"MR01SE",2023-10-25,2,-77,-77,"-66",1698206520,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MR01SE",2023-10-26,2,-77,-77,"-66",1698301800,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MR01SE",2023-10-27,2,-77,-77,"-66",1698384420,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MR01SE",2023-10-28,2,-77,-77,"-66",1698482700,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MR01SE",2023-10-29,1,2,2,"Ich war auf der Arbeit und musste plötzlich 100 Waffeln für einen Geburtstag machen. Die Kunden waren etwas frech und haben mich sehr gehetzt. Ich habe es aber geschafft die Waffeln zu machen und habe viel Trinkgeld bekommen. ",1698563400,7,1,2,4,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,40,10,2,2,1
"MR01SE",2023-10-30,1,2,3,"Meine Mutter, mein Bruder und ich waren im Auto und mussten uns beeilen, weil wir fast zu spät am Hafen waren, wo unser Schiff nach Amerika abfahren soll. Mehrere Familienmitglieder und Bekannte warten dort auf uns ",1698648060,8,1,1,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,36,18,2,1,1
"MR01SE",2023-10-31,2,-77,-77,"-66",1698727500,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MR01SE",2023-11-01,1,1,1,"Ich war in dem Traum nur Betrachter. Ich kenne keine der Figuren und der Traum spielt weit in der Vergangenheit.     Eine Gruppe Mädchen wollten einen wichtigen Diamanten klauen, aber eine von Ihnen wollte nicht mehr mitmachen und aus Angst, sie würde sie verraten, brachten die anderen sie um. Da ein Fluss in der Nähe war wollten sie die Leiche dort versänken, aber es kamen immer mehr schwimmgäste und die Leiche wollte immer wieder nach oben treiben. Voller Panik versuchten sie die Leiche zu beschweren damit sie nicht wieder hoch kommt.     Danach wollte irgendein wichtiger Mann auf reisen gehen und bat die Bevölkerung um Proviant. Die Mädchen gaben ihm einen Rucksack und wollten vermeiden, dass der Mann diesen öffnet. Er sollte ihn aber umbedingt mitnehmen.   Dann bin ich aufgewacht. ",1698825720,10,1,3,8,6,5,2,0,3,0,0,3,1,0,0,5,0,1,0,8,1,130,16.25,2.66666666666667,3,3
"MR01SE",2023-11-02,2,-77,-77,"-66",1698911340,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MR01SE",2023-11-03,2,-77,-77,"-66",1698999060,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MR01SE",2023-11-04,1,2,2,"Ich wollte mich mir mit einer Freundin treffen und mit dem Zug nach Essen fahren. Ich hatte einen Koffer mit ihren Sachen mit. Am Bahnhof gab es einen Aufenthaltsraum in den ich mich verlaufen habe und nachdem ich mich umgesehen hatte habe ich den Koffer nicht mehr gefunden.",1699085100,13,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,16.6666666666667,3,1,NA
