"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"UE06UR",2023-07-25,2,-77,-77,"-66",1690315800,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UE06UR",2023-07-26,2,-77,-77,"-66",1690351500,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UE06UR",2023-07-27,1,1,2,"Ich saß bei gutem Wetter im Vorgarten einer Freundin von mir. Da saßen wir zusammen mit ein paar anderen Freunden wir haben geredet und gegessen. Dann kamen unangekündigt Gäste, die die Stimmung zerstört haben. Ich kann mich nicht mehr genau daran erinner wer diese Gäste waren ",1690440900,3,1,1,2,2,2,1,0,1,2,0,0,1,2,0,0,1,0,4,0,2,46,23,2,1,1
"UE06UR",2023-07-28,2,-77,-77,"-66",1690525920,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UE06UR",2023-07-29,1,2,3,"Ich war mit drei Freunden von mir in einer Großstadt feiern. Es war Sommer und wir alle dünn gekleidet. Wir sind raus gegangen vor den Club, um frische Luft zu schnappen und haben andere Leute kennengelernt und uns mit denen unterhalten. Später sind wir alle zusammen nach Hause gelaufen.",1690609920,5,1,2,3,3,3,3,1,1,3,0,2,0,3,0,2,0,0,6,4,0,49,16.3333333333333,1.5,2,2
"UE06UR",2023-07-30,2,-77,-77,"-66",1690703520,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UE06UR",2023-07-31,1,1,2,"Es gab plötzlich noch mehr Klausuren und ich wusste nicht mehr wo ich mit dem Lernen anfangen sollte. Ich war extrem gestresst und überfordert. An mehr Details erinnere ich mich leider nicht.",1690777980,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1,1,NA
"UE06UR",2023-08-01,2,-77,-77,"-66",1690878600,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UE06UR",2023-08-02,1,2,2,"Ich war mit zwei sehr engen Freunden unterwegs. Die beiden hatten eine verbale Auseinandersetzung und ich stand so unangenehm daneben aber hatte auch keine Lust mich einzumischen. Sie konnten sich bis zum Schluss nicht einigen, die Stimmung war sehr schlecht und ich genervt von beiden.",1690950660,9,1,1,3,2,1,1,1,1,2,0,0,0,1,0,0,0,0,3,0,0,45,15,3,1,1
"UE06UR",2023-08-03,1,2,3,"Zuerst war ich in einer großen mir unbekannten Mensa und wollte mich dort auf Prüfungen vorbereiten. Ich habe mich an einen Tisch alleine gesetzt. Dann hat mich plötzlich ein Kommilitone von hinten angetippt. Ich hab mich sehr erschrocken, weil ich ihn vorher nicht gesehen habe. Dann habe ich mich zu ihm und noch einer weiteren Person gesetzt. Später kam ich zu spät zu einer Vorlesung, komischerweise war aber auch kaum jemand anders da und der Raum war auch nur für so 10 Leute geeignet, die Dozentinnen kamen mir unbekannt vor. ",1691033700,10,1,3,5,3,2,0,0,2,2,0,1,1,0,0,1,0,0,2,2,1,90,18,1.66666666666667,3,2
"UE06UR",2023-08-04,1,2,3,"Meine Kommilitonen und ich waren endlich mit unseren ersten Prüfungen durch. Um uns zu feiern sind wir danach alle gemeinsam los gegangen. Ich hab viele ungewöhnliche Menschen dabei getroffen, die ich aus ganz anderen Kontexte kenne oder auch gar nicht kenne. Unter anderen Leute aus meiner alten Klasse. Ich war sehr stark betrunken und irgendwann auch nicht mehr wirklich zurechnungsfähig. Der Trip erschien mir endlos und ich konnte irgendwann nicht mehr, aber die anderen haben auf mich aufgepasst.",1691122980,11,1,1,5,3,3,2,0,1,3,0,1,0,3,0,1,0,0,6,2,0,78,15.6,5,1,1
"UE06UR",2023-08-05,1,2,2,"Ich hab mit meiner Lerngruppe für die Prüfungen gelernt. Wir waren alle recht gestresst, an mehr erinnere ich mich nicht.",1691207580,12,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,20,20,1,1,1
"UE06UR",2023-08-06,2,-77,-77,"-66",1691303400,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UE06UR",2023-08-07,1,2,2,"Ich habe an einer Studie teilgenommen mit ein paar meiner Freunden. Wir hatten eine Diskussion darüber, wo wir uns auf den Skalen einordnen sollen. Später hab ich geträumt dass ich in meinem Zimmer war, das aber gar nicht aussah, wie mein Zimmer. Ich hab versucht ein Foto zu machen aber irgendwie ging es nicht.",1691379600,14,2,2,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,2,0,0,54,13.5,2,1,1
"UE06UR",2023-08-08,1,2,3,"Eine Kommilitonin von mir hat mir geholfen mich auf die Mündliche Prüfung vorzubereiten und mir Tipps gegeben. Wir waren beide sehr angespannt.   An mehr erinnere ich mich nicht :(",1691464620,15,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,29,29,1,1,1
"UE06UR",2023-08-09,1,2,4,"Ich habe geträumt, dass ich eine Gartenparty ausgerichtet habe in einem Garten der nicht meiner war. Wir saßen gemeinsam an einer Bierzeltgarnitur und es waren einige Freunde aus unterschiedlichen Freundesgruppe von mir da. Wir haben uns besonders intensiv über einen vergangenen Abend unterhalten in der eine Freundin von mir von Männer angesprochen wurde. Die Stimmung war insgesamt sehr gut.",1691556720,16,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,2,0,0,59,59,1,1,1
"UE06UR",2023-08-10,1,2,2,"Ich habe für die Mündliche Prüfung zwei Studien gelernt und es hat sich im Nachhinein herausgestellt, dass die Studien selbst einfach komplett falsch konstruiert waren und letztendlich keinerlei Sinn oder Aussagekraft hatten. Dann war ich in einer anderen Szene: ich saß in der Uni in einem Vorlesungsraum und meine Freunde und ich haben darüber philosophiert wie alt unsere Dozentin ist, da dies sehr schwer einzuschätzen ist. Irgendwie sieht sie weder alt noch jung aus.",1691637180,17,2,2,3,1,1,1,1,1,1,0,0,0,1,0,0,0,0,2,0,0,76,25.3333333333333,1.5,1,1
