"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"IG03RM",2023-09-04,1,2,3,"Ich stand mit Freunden in einem Kreis dann standen vorne links von uns andere Mädchen, die etwas eingebildet und frech zu sein scheinen. Sie haben in unsere und auch meine Richtung geguckt und ein Mädchen hat gefragt ob wir 5€ haben. Ich habe sie auch angeguckt und wollte dann nicht nein sagen aber ich wollte ihr das Geld auch nicht einfach so geben weil sie so frech war. Dann bin ich vorne rechts hingegangen, dort war irgendeine Schlange und dort hab ich mich angestellt und versucht das Mädchen nicht mehr anzugucken. Dann hat sie noch irgendwas etwas Gemeines glaube ich gesagt da sie sauer war. Ich war unsicher aber auch stolz dass ich ihr das Geld nicht, nur aus Respekt vor ihr um nicht doof angemacht zu werden, gegeben haben. Dann kam noch eine sehr gute Freundin neben mich an die Schlange, sie wollte bei mir sein. Dann war vor uns in der Schlange ein Mädchen aus meiner früheren Klasse, die immer ein bisschen gemein zu vielen war auch zu mir. Sie hat irgendwas etwas Freches gesagt aber ich weiß nicht mehr was. Der Raum war eher etwas dunkler. Dann sind wir nach links gegangen dort konnte man Süßigkeiten kaufen. Wir wollten danach feiern gehen. Dann bin ich alle Sachen durchgegangn die sie im Laden haben und bin auf 6 Sachen gekommen die ich gerne kaufen würde. Meine Freundin hat sich für mich schon mal angestellt und ich hab die Sachen geholt. Dann bin ich zur Kasse und da war der Kassierer ein alter Lehrer der mich schon sehr mochte da ich auch eine gute Schülerin war. Er meinte dann dass alles nur 1€ kostet da er nett sein wollte. Das Geld habe ich ihm dann gegeben, meine Freundin wollte es irgendwie auch kurz bezahlen aber ich habe es gemacht. Dann meinte sie dass sie bis 6:30 Uhr arbeiten muss und dann erst wieder kommen kann und sie schreibt mir dann wenn sie an einer Haltestelle in der Nähe ist. Dann hab ich überlegt mit wem ich auf der Party was machen könnte. Dann ist mir eine andere frühere gute Freundin eingefallen dann bin ich aufgewacht ",1693805280,1,1,6,23,16,10,5,3,8,9,1,6,0,3,0,3,0,0,12,10,0,358,15.5652173913043,3.83333333333333,6,6
"IG03RM",2023-09-05,2,-77,-77,"-66",1693899840,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG03RM",2023-09-06,1,2,4,"Ich kann mich nicht detailliert an den Traum erinnern, aber ich weiß dass ich in einem weißen Raum war und dort in der Küche am Herd eine Gemüsesuppe gekocht habe mit Klößen. Ich hatte großen Hunger und hab immer größere Klößchen reingemacht. (Ich mache gerade eine Diät und die Suppe hatte ich mir vorgestern gekauft)",1694020680,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,13.75,4,1,NA
"IG03RM",2023-09-07,1,2,4,"Ich habe geträumt dass meine Mitbewohner die hier ein Auslandspraktikum macht nun ihren letzten Tag hat. Obwohl sie den in Realität schon vor einer Woche hatte. Dann haben wir uns fertig gemacht, ich hab mir ein schwarzes Kleid angezogen. Dann sind wir raus gegangen in die Stadt und haben dort zusammen gelacht und Sachen eingekauft. Es war ein bisschen stressig und am Ende als wir nach Hause gelaufen sind war ich sehr müde, sie sehr glücklich. Es war ein schöner aber auch trauriger Tag, weil es der letzte Tag mit ihr war. ",1694105940,4,1,2,6,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,92,15.3333333333333,3,2,2
"IG03RM",2023-09-08,1,2,4,"Ich habe geträumt dass ich beim Friseur war. Dann stand ich Zuhause vor einem Spiegel im blauen Bad und meine Haare haben mir gut gefallen sie waren lang und schwarz gefärbt. Dann bin ich zu meiner Mutter gegangen und habe ihr meine Haare gezeigt. Dann habe ich mich aber leicht beschwert da ich dann gemerkt habe dass die Haare nicht nur schwarz sind, sondern es auch blonde, Pinke, rote, blaue etc Strähnen gibt. Plötzlich waren meine Haare komplett bunt, aber es hab auch noch schwarze Strähnen. Meine Mutter hat gelacht und gefragt ob ich sie jetzt doch nicht mehr so schön finde. Aber ich fande sie trotzdem noch schön. ",1694165880,5,1,3,6,3,3,1,0,2,3,0,0,0,0,0,0,0,0,3,0,0,109,18.1666666666667,2,3,1
"IG03RM",2023-09-09,1,2,3,"Ich kann mich nur grob an die Träume erinnern. Ich war in einem hellen Zimmer alleine, es wirkte so als wäre ich kleiner als heute vielleicht 14 Jahre. Dort waren 3 alte Freunde mit mir aus dem Gymnasium. Sie waren eher für sich, aber schon auch mit mir. Aber ich habe mich ein bisschen alleine gefühlt. Ich habe sie kurz rausgeschickt aus dem Zimmer, da ich mich noch fertig machen wollte. Dann bin ich zu ihnen gegangen. Vom Fenster aus konnte man einen Pool sehen. Am Pool standen mehrere Jungs, darunter auch mein Exfreund. Er sah gut aus. ",1694287320,6,1,1,6,4,3,1,0,2,3,0,0,0,3,0,0,0,0,6,0,0,98,16.3333333333333,6,1,1
"IG03RM",2023-09-10,1,2,2,"Ich habe geträumt dass ich in meiner Wohnung eine Party veranstaltet habe also es versprochen habe und ganz viele Leute aus meiner Uni Warner eingeladen, auch welche die ich gar nicht kannte. Dann habe ich aber verschlafen und nur noch 20 Minuten um mich fertig zu machen und meine Wohnung aufzuräumen. Dann haben die Leute schon geschellt und ich musste sie wegschicken und hab gefragt ob sie noch 25 Minuten spazieren können. Ich war super im Stress und hab mich schlecht gefühlt. Dann kam meine frühere beste Freundin und sie hat dann angeboten mir zu helfen. Dann haben wir zusammen aufgeräumt und es war sehr stressig. Dann bin ich aufgewacht ",1694354520,7,1,2,8,5,5,2,1,4,2,0,1,2,0,0,1,2,0,2,2,4,110,13.75,4,2,2
"IG03RM",2023-09-11,2,-77,-77,"-66",1694441100,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG03RM",2023-09-12,2,-77,-77,"-66",1694536440,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG03RM",2023-09-13,2,-77,-77,"-66",1694633580,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG03RM",2023-09-14,2,-77,-77,"-66",1694714640,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
