"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"KR12RL",2023-10-18,1,2,2,"Ich befand mich allein im Bus zur Universität, um eine Vorlesung an einem neuen Standort zu besuchen. Der Bus hatte viel Verspätung und dementsprechend kam ich gestresst an und rannte los um den Raum mit möglichst wenig Verspätung zu erreichen. Da ich den Raum allerdings noch nie zuvor besucht hatte, fand ich ihn nicht. Ich irrte umher und fand niemanden der mir den Weg zeigen konnte. Als ich den scheinbar richtigen Raum nach längerer Zeit fand und hereinging, war dieser leer. Dann wachte ich auf.",1697618940,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,14.1666666666667,6,1,NA
"KR12RL",2023-10-19,2,-77,-77,"-66",1697686380,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KR12RL",2023-10-20,2,-77,-77,"-66",1697778600,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KR12RL",2023-10-21,2,-77,-77,"-66",1697864400,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KR12RL",2023-10-22,1,2,4,"Ich kann mich leider nur noch daran erinnern, dass ich mit mehreren Freunden in irgendeiner Stadt unterwegs war. Die Stimmung war gut und wir hatten Spaß.",1697949660,5,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,26,26,1,1,1
"KR12RL",2023-10-23,2,-77,-77,"-66",1698036780,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KR12RL",2023-10-24,1,2,1,"Es ging um einen Familienstreit mit meinem Onkel bei ihm Zuhause. Anwesend waren meine Mutter, mein Bruder, mein Onkel und ich. Thema war der Umgang mit anderen Menschen. Mein Onkel wollte nicht verstehen, dass man helfenden Menschen Wertschätzung und Dankbarkeit entgegen bringen sollte und es unangebracht ist, diese für seine eigenen Versäumnisse verantwortlich zu machen. Der Konflikt endete ohne ein Ergebnis.",1698124680,7,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,61,20.3333333333333,3,1,1
"KR12RL",2023-10-25,1,2,3,"Der Traum spielte sich in einem Seminarraum der Universität ab. Das Seminar fand erstmalig statt und alle Studierenden waren aufgeregt.",1698211740,8,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,20,20,1,1,1
"KR12RL",2023-10-26,2,-77,-77,"-66",1698296100,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KR12RL",2023-10-27,2,-77,-77,"-66",1698385140,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KR12RL",2023-10-28,1,2,4,"In meinem Traum habe ich eine Freundin nach langer Zeit, die wir uns nicht gesehen hatten, wieder getroffen. Wir haben uns sofort wieder gut verstanden und konnten uns lange über alle Themen unterhalten.",1698463140,11,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,33,33,1,1,1
"KR12RL",2023-10-29,1,2,3,"Eine lange Autofahrt mit meiner Familie, um Verwandte zu besuchen. Wir standen lange im Stau und konnten es kaum erwarten, als wir nach 3 Stunden dann endlich am Ziel waren.",1698561000,12,1,2,3,2,2,2,0,0,2,0,0,0,2,0,0,0,0,4,0,0,32,10.6666666666667,1.5,2,2
"KR12RL",2023-10-30,2,-77,-77,"-66",1698651600,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KR12RL",2023-10-31,1,2,4,"Ich habe in dieser Nacht davon geträumt, in ein neues Orchester einzutreten. Bei der ersten Probe erschien ich zunächst ohne Instrument und wurde sehr nett begrüßt. Die Probe entwickelte sich dann mehr zu einer Vorlesung und das Thema Musik war nicht mehr präsent. Die Menschen um mich herum waren mir nicht bekannt.",1698735600,14,1,2,4,2,1,0,0,1,0,0,2,0,0,0,1,0,1,0,3,0,52,13,2,2,2
