"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"SS08CR",2023-10-26,1,2,2,"Ich habe heute morgen die Studie begonnen und musste dort schon den Traum erzählen. Ich sende ihn vorsorglich nochmal hier ein:   Ich war in berlin bei meiner Familie und komischerweise waren noch Freundinnen von mir dabei. Es war der letzte Tag dort und ich hatte mich fertig gemacht morgens. Meine Freundinnen sind schon zu meiner Familie gegangen. Mich hat aber keine gefragt ob ich mitkommen will. Irgendwie war dort auch ein unbekanntes Mädchen welches die Freundin von jemanden war. Ich hab die ganze Zeit oben in meinen Zimmer welches beim  Altes Kinderzimmer hier in Duisburg war gewartet und mich fertig gemacht. Es wurde immer später und keiner hat nach mir gefragt. Irgendwann kam eine meiner Freundinnen nachdem der Tag bzw die Aktion die alle zusammen gemacht haben (ich weiß nicht mehr welche) vorbei war und fragte man wie es mir geht. Ich hatte aber das Gefühl es würde keinen interessieren. Ich sagte dann nur „warum hat mich eigentlich keiner gefragt ob ich mit will“ sie sagte hättest doch einfach runter kommen können. Indem Gespräch hat mich auf einmal mein Bruder angerufen über FaceTime. Ich hatte ihm gesagt ich kann gerade nicht und melde mich später er hat mich kaum verstanden und meine Freundin war im Nebenraum und dachte ich würde die ganze Zeit noch mit ihr reden. Am Ende kam nochmal diese eben genannte Freundin von jemanden ins spiel. Sie hatte mit jmd ein Gespräch wen sie das nächste mal einladen sollten. Und ich meine es ging um mich oder meine Freundin. Sie hatte ein blau weiß gestreiftes Hemd an. Ich glaube die hatten überlegt meine Freundin zu wählen. Sie war im Gespräch mit jemanden dann bin ich aufgewacht. ",1698308820,1,1,3,12,7,5,4,4,5,4,0,3,2,0,0,0,0,0,4,3,2,283,23.5833333333333,4,3,3
"SS08CR",2023-10-27,1,2,2,"Ich hab einen Karte vor Augen. Ich hab mir diese mit jmd angeschaut und geguckt wo dort die deutsche Botschaft ist. Dann erinnere ich mich daran dass ich in einer mir unbekannten Stadt mit zwei Freundinnen in einer Bar war. Es hieß letzte Runde und das Licht ging an. Dann hat die ganze Bar eine andere Frau nochmal überreden wollen noch einen letzten Drink zu bestellen. Die Barkeeper ließen sich überreden und es hieß jetzt wirklich letze Runde. Wir bestellten auch noch was aber auf einmal ging das Licht in der Bar wieder an die Frau hattet wohl schon ausgetrunken. Wir bekamen dann nichts mehr. Dann gingen wir raus und waren auf einmal auf der Flucht. Ich weiß nicht wovor und wohin. Es wurde Nacht. Ich erinnere mich daran dass wir auf einmal über das Meer geflohen sind und uns die Tiere dabei geholfen haben. Delphine halfen uns schneller über das Meer zu kommen. Das Meer Blitze immer wieder türkis auf. Plötzlich war es wieder Tag Ich ging mit meiner Freundin (diesmal eine andere) durch die Straßen. Wir sind immer noch vor irgendwas geflohen oder hatten ein Ziel. Ich weiß nicht was. Plötzlich war auf einmal ihr ex Freund dabei. Ich sagte ihr mit ihm gehe ich nicht weiter. Er hatte nämlich damals Probleme mit der Polizei, hatte sie betrogen und die Trennung war sehr hart für sie. Ich sagte ihr ich mach das nicht noch mal durch mit ihr und dass sie nicht mit ihm gehen solle. Unsere Wege trennten sich. Ich verfolge immer noch das Ziel entweder zu fliehen oder irgendwo hinzukommen. Dann schellte der Wecker. ",1698380040,2,2,5,16,10,10,7,3,6,6,0,1,2,3,1,0,1,3,9,2,3,270,16.875,3.2,2.5,5
"SS08CR",2023-10-28,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SS08CR",2023-10-29,1,2,3,"Ich kann mich leider nicht mehr an alles erinnern weil alles so verwirrend war, aber ich weiß in meinem Traum ging es viel um meine Familie. Immer wieder tauchten verschiedene Verwandte auf. Ich bin mit meinem Partner nach Berlin gefahren in das Haus meiner Verwandten. Wir haben die ganze Zeit in einem Zimmer gewartet dass der Cousin meiner Mutter mit seiner Frau kommt. Sie waren wohl noch arbeiten. Die Einrichtung war jedoch komplett anders als sonst. Ich traf viele meiner Cousins und Cousinen. Es sah so aus als würden sie dort in dem Haus leben. Deshalb sah es dort auch anders aus als sonst. Irgendwann kamen dann die anderen. Ich kann mich dann noch daran erinnern dass plötzlich meine Mutter vor der Tür stand. Irgendjemand stand neben ihr und sagte guck sie lebt. Meine Mutter lächelte aber nur. Ich sagte dann nein sie lebt nicht mehr, weil meine  mutter schon viele Jahre verstorben ist. Ich habe schon öfters sowas geträumt und glaube dass mir dieses Mal im Traum auch bewusst war dass es ein Traum ist. Deshalb wollte ich mich auch nicht wieder überreden lassen dass sie doch lebt nur weil ich sie im Traum gesehen habe. Ich war nicht wirklich traurig sondern eher entschlossen über meine Worte. Dann bin ich langsam aufgewacht. ",1698611940,4,1,3,5,3,3,2,0,1,2,0,0,0,0,0,0,0,0,2,0,0,213,42.6,1.66666666666667,3,3
"SS08CR",2023-10-30,1,2,3,"Ich war in einem großen Gebäude. An dieses schloss ein Garten. Der Garten war jedoch der von meinem zu Hause. In dem Gebäude waren sehr viele Menschen. Ich weiß dann noch dass es darum ging, dass wir Menschen uns verstecken wollten. Ich weiß nicht mehr warum . Ich ging in den Garten der mir ja bestens bekannt war und lief weit nach Oben. Ich konnte mich an eine Stell erinnern wo ich mich früher immer als Kind versteckt hatte wenn wir fangen gespielt hatten. Ich kletterte durch den Garten zu dieser Stelle. Dort angekommen musste ich feststellen dass schon jmd anderes sich diese Stelle als Versteck ausgesucht hatte. Ich ging durch die dichten Bäume in unserem Wald und schaute mich um. Ich sah die vielen Menschen die sich ein Versteck suchten und erkannte dass ich vllt doch lieber ins Gebäude zurück sollte um dort eins zu suchen. Ich wusste auf jmd Fall dass es nicht mehr viel Zeit zum verstecken gab bis man uns suchte. In dem Gebäude gab es ein Treppenhaus. Ich versteckte mich dort. Dann begann die Suche. Ein Mann fand mich recht schnell und ich rannte aus dem Gebäude aber war nicht schnell genug. Es gelang ihm mich zu fangen. Dann klingelte mein Wecker. ",1698683580,5,1,4,12,6,4,0,0,4,0,0,3,3,0,0,0,0,2,0,3,3,210,17.5,3,4,2
"SS08CR",2023-10-31,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SS08CR",2023-11-01,2,-77,-77,"-66",1698856920,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SS08CR",2023-11-02,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SS08CR",2023-11-03,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SS08CR",2023-11-04,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
