"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"MH03GZ",2023-10-18,2,-77,-77,"-66",1697607120,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH03GZ",2023-10-19,1,2,2,"Ich hatte Besuch bei mir zuhause. Auf der Couch gegenüber von mir saß ein Schauspieler und wir unterhielten uns bei einer Tasse Tee. Worum es ging, weiß ich nicht mehr. Als er aber in Bad ging, wurde er erschossen. Den Mörder konnte ich nicht erkennen. Dann bin ich aufgewacht. ",1697703780,2,1,1,3,2,2,1,1,2,0,2,1,0,0,0,0,0,0,0,3,0,49,16.3333333333333,3,1,1
"MH03GZ",2023-10-20,2,-77,-77,"-66",1697777220,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH03GZ",2023-10-21,1,2,3,"Ich habe keine Details mehr vor Augen. Ich habe mich aber mit einer Freundin gestritten und wir haben uns entschieden, getrennte Wege zu gehen. ",1697861340,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,24,24,1,1,1
"MH03GZ",2023-10-22,1,2,3,"Ich war auf einer Geburtstagsfeier im Asta-Keller, auf der ich mich nicht willkommen fühlte. Mir begrüßte keine Person und keine Grüppchen ließen mich an den Konversationen teilhaben. Dann bin ich nach Hause gegangen.  ",1697964360,5,1,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,33,16.5,1,2,1
"MH03GZ",2023-10-23,2,-77,-77,"-66",1698039660,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH03GZ",2023-10-24,2,-77,-77,"-66",1698125220,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH03GZ",2023-10-25,1,2,3,"Ich bin in meinem Traum aufgewacht und hatte bemerkt, dass ich ein Seminar verpasst hatte, weil ich mir meinen Stundenplan nicht richtig gemerkt hatte. An jenem Tag waren auch meine Eltern zu Besuch und deshalb ging ich nicht in die Uni. Am Abend davor war ich mit meinen Freunden auf einer Party und am Tag danach luden sie sich einfach selbst bei mir ein und wir aßen mit meinen Eltern gemeinsam auf ihrem Balkon Pizza. Diese hatten wir ursprünglich nur für drei Personen gemacht, aber wir teilten sie dann unter uns allen auf. Im Hintergrund lief eine Serie, in der es darum ging, dass sich zwei Freunde in ein Mädchen verliebt hatten. Sie liebte einen von ihnen zurück, aber wollte aus Rücksicht zum anderen Jungen nicht mit ihm ausgehen. ",1698216540,8,1,4,4,3,2,2,0,0,1,0,1,0,1,0,1,0,0,2,2,0,131,32.75,1,4,3
"MH03GZ",2023-10-26,2,-77,-77,"-66",1698298260,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH03GZ",2023-10-27,1,2,3,"Ich weiß nur noch, dass ein Deutschrapper in meinem Traum war. ",1698390240,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,1,NA
"MH03GZ",2023-10-28,2,-77,-77,"-66",1698504720,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH03GZ",2023-10-29,2,-77,-77,"-66",1698574800,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH03GZ",2023-10-30,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MH03GZ",2023-10-31,2,-77,-77,"-66",1698732660,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
