"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"SM01MR",2023-07-27,1,2,3,"Ich habe geträumt, dass ich mit ein paar Kommilitonen in der Innenstadt auf einer Kirmes unterwegs war und wir uns verschiedene Luftballons angeschaut haben. Ich erinnere mich daran, dass wir uns irgendwann getrennt haben und in unterschiedliche Richtungen gegangen sind. Jedoch weiß ich nicht, warum wir uns getrennt haben. Ich erinnere mich daran, dass ich in der Essener Rathaus Galerie zu meiner Bahn gelaufen bin.",1690446600,1,1,1,3,2,2,2,0,0,2,0,0,0,2,0,0,0,0,4,0,0,65,21.6666666666667,3,1,1
"SM01MR",2023-07-28,1,2,4,"Ich habe geträumt, dass mein Vater für uns sehr günstige Coldplay Tickets bekommen hat. In einem weiteren Traum habe ich geträumt, dass ich mit meiner Oma im Garten stand und sie mich in Statistik abgefragt hat. ",1690522260,2,2,2,2,2,2,1,1,2,2,0,0,0,0,0,0,0,0,2,0,0,36,18,1,1,2
"SM01MR",2023-07-29,1,2,4,"Ich habe geträumt, dass ich alleine nach Berlin gezogen bin und dort für ungefähr einen Monat leben wollte. Daraufhin haben mich auch einige meiner Freunde aus der Schulzeit in Berlin besucht. Ich erinnere mich speziell daran, dass ich meine Koffer gepackt habe und mir verschiedene Wohnungen in Berlin angeschaut habe. ",1690612740,3,1,4,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,52,13,1,4,1
"SM01MR",2023-07-30,1,2,2,"Ich habe geträumt, dass ich wieder in der Schule war und wir eine Klausur geschrieben haben, für die ich nicht gelernt habe, weil ich vergessen habe, dass die Klausur an dem Tag geschrieben wird. In meinem Traum kamen auch einige meiner alten Schulfreunde vor. ",1690698000,4,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,44,44,1,1,1
"SM01MR",2023-07-31,2,-77,-77,"-66",1690787820,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SM01MR",2023-08-01,1,2,4,"Ich habe geträumt, dass ich mit zwei Freundinnen, mit denen ich vor einigen Monaten im Urlaub war, in ein Museum gegangen bin, wo man unterschiedliche Aufgaben lösen musste. Ich kann mich außerdem daran erinnern, dass wir alle pink angezogen waren. ",1690873320,6,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,40,40,1,1,1
"SM01MR",2023-08-02,1,2,4,"Ich habe geträumt, dass ich auf der Arbeit war und plötzlich ganz viele berühmte Leute in den Laden kamen und wir danach zusammen feiern gegangen sind. ",1690957440,7,1,2,3,2,2,1,0,1,0,2,0,0,0,2,0,0,0,0,4,0,30,10,1.5,2,2
"SM01MR",2023-08-03,2,-77,-77,"-66",1691045400,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SM01MR",2023-08-04,1,1,1,"Ich habe geträumt, dass ich mit meiner Schwester im Urlaub war und wir von einer Gruppe von Männern, die uns umbringen wollten, verfolgt wurden. ",1691134980,9,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,2,24,24,1,1,1
"SM01MR",2023-08-05,1,2,4,"Ich habe geträumt, dass ich mit meiner Familie im Haus meiner Oma Weihnachten gefeiert habe. Wir haben alle zusammen gegessen und danach Spiele gespielt. Ich saß auf dem Sofa von meiner Oma und habe mich mit meinem Onkel unterhalten.",1691217480,10,1,1,4,3,3,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,41,10.25,4,1,1
"SM01MR",2023-08-06,1,1,2,"Ich habe geträumt, dass ich mit einigen Freunden aus der Schule im Urlaub war und wir im Meer Tretboot fahren wollten. Als wir dann auf Tretboot waren, sind wir abgetrieben und waren auf dem offenen Meer und kamen dementsprechend auch nicht mehr zurück. ",1691306820,11,1,1,2,2,2,2,0,0,2,0,0,0,2,0,0,0,0,4,0,0,43,21.5,2,1,1
"SM01MR",2023-08-07,2,-77,-77,"-66",1691394540,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SM01MR",2023-08-08,1,2,5,"Ich habe geträumt, dass ich mit meiner Familie im Urlaub war und wir 15 Stunden mit dem Auto nach Frankreich gefahren sind für unseren Urlaub. Es sind auch Freunde mitgefahren. ",1691472660,13,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,30,30,1,1,1
"SM01MR",2023-08-09,2,-77,-77,"-66",1691561400,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
