"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"SS12DR",2023-07-16,1,2,5,"Ich war bei einem Tennisturnier in einer Halle als Zuschauer und habe dabei Novak Djokovic gegen einen anderen Gegner zugeschaut. Ich saß relativ weit vorne, ungefähr in der vierten Reihe und bin nach dem Spiel nach vorne gerannt an die Bande um ein Autogramm auf einem großen blauen Filzball zu bekommen. Vor mir war eine andere mir unbekannte Person dran, aber der Stift funktionierte nicht, weswegen ich meinen hergab (ein weißer Edding) und eine Unterschrift bekam, die andere Person auch. Danach habe ich meinen Stift wieder bekommen und mich bedankt. Danach lief in der Halle noch ein Spot auf die Vorbereitung zum nächstem Spiel, in welchem Iga Swiatek vorkam und deutsch redete. Insgesamt war die Halle nicht ganz gefüllt, sondern eher leerer, weil es noch am Anfang des Tages war. Die Umgebung war mir bislang als Freiluftarena bekannt, aber eben plötzlich in einer Halle. Insgesamt war das Gefühl für mich natürlich angenehm, da es mir möglich war ein Autogramm zu ergattern, worüber ich mich auch sehr gefreut hatte.",1689484860,1,1,3,8,5,3,0,0,3,0,2,2,1,0,0,0,0,0,0,4,1,174,21.75,2.66666666666667,3,2
"SS12DR",2023-07-17,1,2,3,"In meinem Traum war ich mit ein paar Freunden draußen unterwegs, einige entschieden sich Burger essen zu gehen, während die anderen sich dazu entschieden draußen zu warten. So sind zwei Leute in den Laden gegangen und ich bin später auch noch gefolgt. Ich stand erstmal länger im Laden rum, bevor ich bestellen konnte, obwohl es relativ leer war. Die Atmosphäre erinnerte an eine Lagerhalle. Dann konnten ich meinen Burger bestellen und wollte einen Cheeseburger und eine Portion Pommes mit Samuraisoße sowie eine Cola Zero oder ein Wasser. Letztendlich bekam ich dann mein Essen, doch mein Burger hatte kein Bun und auf dem Pattie, welches auch nicht gut aussah war die Soße die ich eigentlich zu den Pommes wollte. Zu den Pommes gab es dann eine Mayoflasche aus dem Discounter, wo man sich etwas rausnehmen konnte. Insgesamt war der Burger aber nicht so gut. Dann bin ich rausgegangen und als ich draußen stand ist mir dann aufgefallen, dass ich einen Handschuh verloren habe. Also bin ich wieder zurück in den Laden und habe an dem Platz wo ich vorher saß und jetzt schon wieder andere Fremde waren nach meinem Handschuh gesucht, doch ich konnte ihn nicht mehr finden. Am Ende habe ich sogar noch Bilder auf mein Handy bekommen, wie ich da saß und gegessen habe von einer Person die eigentlich nicht anwesend war. Insgesamt habe ich mich also ein bisschen verwirrt gefühlt und ich habe nicht verstanden, wo mein Handschuh hin ist.",1689571860,2,1,4,14,5,3,1,0,2,3,0,1,1,3,0,1,0,0,6,2,1,252,18,3.5,4,3
"SS12DR",2023-07-18,1,2,3,"Ich war in einem Raum, einer Art Schulraum in einem Keller und neben mir waren dort nur zwei andere Schüler, außerdem waren aber genauso so viele Lehrer dort. Diese haben eine Art Kunstprojekt vorgestellt, es ging nicht um eine Zeichenaufgabe, sondern um eine Fotoaufgabe. Eine  Schulstunde  war immer so aufgebaut, dass am Anfang ein Projekt des Künstlers vorgestellt wurde und die Lehrer unterschiedliche Sachen dazu erklärt haben. Dabei ging es aber immer um den selben Künstler. Danach gab es dann eine Art praktischen Teil, wo man genau in der Art und Weise arbeiten musste, in welcher auch der vorgestellte Künstler arbeitet. Nach zwei Tagen war neben mir dann nur noch eine weitere Person da, wovon ich aber insgesamt auch niemanden kannte. Da gab es dann irgendwie eine Art Feedbackstunde, was man selbst als Lieblingsprojekt des Künstlers bezeichnet und welcher Lehrerkollege den besten Job beim Vorstellen seiner Sachen gemacht hat. Ich kann mich noch erinnern, dass ich das nicht so gerne machen wollte, da man wohl in diesem Fall etwas zeichnen sollte. Außerdem war der Raum wirklich sehr kalt mit einem kalten Licht.",1689667500,3,1,2,6,4,2,2,0,0,3,0,1,0,3,0,0,0,0,6,1,0,182,30.3333333333333,3,2,2
"SS12DR",2023-07-19,1,2,4,"Ich war in einem sehr vollen Einkaufsladen in einer großen Metropole, die ich so aber in Echt noch nicht gesehen habe. Jedenfalls war vor dem Geschäft aber viel los und ebenso auch in diesem. Ich hatte ein Eis in der Hand mit dem ich in diesem Laden einkaufen war und neben mir war noch eine etwa 40 Jährige Person mit der ich zusammen unterwegs war, die ich aber auch nicht kannte. Es war jedenfalls auch nachts und wie gesagt auf den Straßen sehr voll. Nach dem Einkauf sind wir nämlich durch die Straßen zu einem Raum gegangen, wo ein Freund in seinen Geburtstag reingefeiert hat. Es wurde ein Countdown heruntergeholt und dann sind eben alle laut gewesen und sind in diesem Raum rumgehüpft. Der Raum war außerdem sehr gläsernd, also hatte irgendwie nur Glaswände und man konnte überall nach draußen sehen. Es kam mir persönlich relativ witzig vor, also es war eine lustige Atmosphäre.  ",1689756360,4,1,2,5,3,3,3,0,0,1,0,1,1,0,0,0,1,0,1,1,2,156,31.2,2.5,2,2
"SS12DR",2023-07-20,1,2,4,"Ich habe irgendwie ein Meet and Greet gewonnen und war daher in einer Schlange angestellt. Es sind anscheinend weniger Leute als erwartet erschienen und daher war die Schlange sehr kurz, weswegen es nach einiger Zeit erlaubt war mit dem Promi auch ein Foto zu machen. Ich hatte Glück und war noch angestellt in der Schlange und noch nicht durch. Ich war mit einer schottischen Person unterwegs, mit der ich anscheinend befreundet war, die ich aber aus meinem persönlichen Umfeld nicht kenne. Ich war dabei relativ aufgeregt. Dann durfte ich ein Foto machen und habe mich dafür daneben gestellt, aber die Person mit der ich unterwegs war, war abgelenkt und hat daher kein Foto gemacht. Danach gab es dann nur ein Foto zu Dritt, generell sahen die Bilder dann im Enddefekt nicht so cool aus. Die Person von der ich das Meet and Greet gewonnen hatte war Deutsch, weswegen ich gefragt habe ob wir Deutsch reden und als Witz meinte, dass wir so über den schottischen Kollegen reden können ohne dass er uns versteht. Am Ende habe ich dann noch gefragt wie sein Tag heute aussieht und ob man sich nochmal trifft. Das Setting des Traums stand dabei nicht so im Vordergrund, ich kann mich an die Warteschlange erinnern mit solchen Absperrungen, aber viel mehr war nicht zu sehen. ",1689849300,5,1,2,7,6,5,2,0,3,0,4,0,1,0,0,0,1,0,0,4,2,220,31.4285714285714,3.5,2,2
"SS12DR",2023-07-21,1,2,3,"In meinem ersten Traum den ich erlebt habe, kann ich mich daran erinnern, dass ich zu Hause in meiner Wohnung war und Essen gekocht habe, es gab irgendein Gericht mit Nudeln, die ich für meine Familie zubereitet habe. In meinem zweiten Traum war ich in einer Schule mit ein paar anderen bekannten Leuten, der Raum war wirklich sehr dreckig, also es lag viel Staub auf dem Boden rum. Außerdem wurden in der Schule irgendwie Noten verteilt, dafür musste man in einen Raum gehen und da wurden dann die Noten vorgelesen und danach lief in diesem Raum plötzlich Champions League Fußball. Die ganze Zeit hatte ich außerdem im Kopf, dass ich irgendeine bestimmte Sache im Centro kaufen wollte und deswegen eigentlich so schnell wie möglich wieder nach Hause wollte.  Ich kann mich auch erinnern, dass mir meine Sonnenbrille auf den Boden gefallen ist und es drei Situationen gab in denen ich immer wieder die Sonnenbrille auf dem Boden liegen gesehen habe und trotzdem habe ich sie nicht aufgehoben und so sollte es kommen wie ich musste bin ich beim letzten Mal auch auf meine Brille draufgetreten und habe sie kaputt gemacht. Danach habe ich erstmal gehofft, ob meine Mama mir eine neue kaufen wird. Das war zudem so eine Situation aus welcher ich dann aufgewacht bin, weil ich. quasi kontrollieren wollte, dass das nicht wirklich passiert ist Außerdem gab es dann noch eine Situation in welcher ein sehr nerviges vibrationsartiges Geräusch zu hören war, ähnlich einem Schlagbohrer. ",1689935460,6,2,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,22.9090909090909,2.75,2,NA
"SS12DR",2023-07-22,1,2,3,"Ich kann mich heute zwar an einen kleinen Traum erinnern, diesen aber nicht wirklich ganz genau wiedergeben. Ich war in einer Art Kantine oder einem Raum, in welchem Gegessen wurde. Es waren ganz normal verschiedene Leute anwesend, die ihr Mittagessen zu sich genommen haben. Auch ich war in diesem Raum und hatte ein Mittagsgericht, dabei handelte es sich um Chicken Nuggets mit Reis und einer Currysoße dazu. Dann habe ich mich in diesem Raum noch umgesehen, da verschiedene Plakate an den Wänden hingen. Es handelte sich so um alte Film/Theaterplakate auf denen ein Premierendatum stand. Ich bin dabei jedoch aufgewacht und diese Situation kam mir auch recht ungewohnt vor. Zudem war es sehr komisch, dass ich in dieser Kantine war und keine andere Person kannte.",1690018980,7,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,125,41.6666666666667,3,1,1
"SS12DR",2023-07-23,1,2,3,"In einem Traum habe ich eine Fußballmannschaft trainiert, da war ich mit vier Kindern draußen und habe mich mit diesen aufgewärmt, sie sind also Bahnen gelaufen und haben sich Bälle zugespielt. Dabei habe ich nicht mitbekommen, dass die anderen eine Besprechung rund um die Aufstellung gemacht haben. Es hat geregnet draußen und irgendwann kamen dann die anderen Kinder raus und natürlich wollten die, die sich bereits draußen warmgemacht haben die Aufstellung wissen. Diese wurde dann mit Hilfe eines Tellers aufgezeigt wo für jeden Spieler aber irgendwie ein Obst oder Gemüse auf den Teller gelegt wurde. Also beispielsweise eine Viererkette aus Oliven oder Spieler die durch eine Tomate dargestellt wurden. Außerdem wurden dann mit Fruchtgels verschiedene Laufwege auf den Teller gemalt. Was ich an sich eine lustige Idee fand. Ich habe in dem Traum keine bestimmte Stimmung gehabt, also es hat sich ganz normal angefühlt und war auch nicht unangenehm. Dann hatte ich noch einen zweiten Traum in dem ich Versuchsleiter für ein Experiment war, dieses lief über Zoom ab. Also kamen zu verschiedenen Uhrzeiten immer verschiedene mir nicht bekannte Leute in die Zoom Sitzung die dann eben das Experiment durchgeführt haben. Worum es ging, weiß ich nicht, ich kann mich nur daran erinnern, dass ich am Ende eines jeden Experiments gesagt habe, dass sie dann bald ihre VPN bekommen werden und doch noch bitte Werbung für die Studie machen. Außerdem habe ich immer wieder auf einem Kalender geschaut in dem ganz genau stand um wie viel Uhr wie viele Leute zu diesem Experiment kommen werden. Innerhalb des Traumes gab es dann zudem Situationen wo ich ein wenig verzweifelt war, weil ich gar nicht wusste, wie ich den Leuten ihre versprochene VPN zu Gute kommen lassen soll. ",1690094400,8,2,2,11,6,5,1,0,4,0,0,2,2,0,0,2,4,0,0,4,6,286,26,5.5,1,2
"SS12DR",2023-07-24,1,2,2,"In meinem heutigen Traum habe ich zuerst einmal einen Fruchtriegel produziert, dabei wurden die Zutaten geschnitten, beispielsweise kamen Blaubeeren, Nüsse und Banane zum Einsatz. Dann bin ich zu meinem Patenonkel gefahren, welcher mich mit dem Auto abgeholt hat, die Autofahrt war sehr lang und ich war auch sehr müde, weswegen ich im Traum so in einen Halbschlaf gefallen bin und dabei wirkte die Fahrtstrecke sehr gefährlich auf mich, weil es sich anfühlte als würde das Auto Kurven ganz eng nehmen und über Hügel springen. Zudem bin ich im Traum nochmal die selbe Strecke mit der Bahn gefahren und als ich am Bahnhof ankam habe ich bemerkt, dass ich viel zu früh da bin und habe deswegen versucht die Zeit zu vertreiben in dem ich ein bisschen gelaufen bin und das führte mich dann dazu dass ich plötzlich eine Abkürzung fan. Die Strecke die mit der Bahn 3 Stunden dauert, habe ich plötzlich in fünf Minuten hingelegt und ich war wieder zu Hause. Ich wollte jetzt natürlich nicht wieder mit der Bahn hinfahren und konnte mich aber nicht mehr an die Abkürzung erinnern und habe deswegen in verschiedenen Läden nach den Weg gefragt. Dabei bin ich dann aufgewacht. Außerdem gab es dann noch einen Traum bei dem ich meine Mutter bei der Arbeit besucht habe, es handelt sich dabei um einen Parfümladen. Dieser Laden war jedoch gleichzeitig auch unser Zuhause und daher hatte ich Angst, dass man uns die Glasfront einhaut und dann bei uns einbrechen würde, obwohl ich gleichzeitig auch dachte, dass dies noch nie passiert ist, wenn wir beispielsweise im Urlaub waren. ",1690187460,9,2,5,12,3,3,0,0,3,2,0,0,1,0,0,0,1,0,2,0,2,273,22.75,2.4,2.5,3
"SS12DR",2023-07-25,2,-77,-77,"-66",1690263240,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
