"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"MOZ08S",2023-10-21,2,-77,-77,"-66",1697874780,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ08S",2023-10-22,1,2,2,"Ich habe einen Dieb in der Wohnung gesehen aber als ich die Polizeif angerufen habe, war er weg. Ich wusste dass er in alle Wohnungen geht.   Meine Oma (die gestorben ist) war da. Ich habe für sie Frühstück gemacht. Ich habe die Wäsche gewaschen. Meine Mutter war auch für eine Weile da, aber ich war ärgerlich auf sie.   Es gab eine Erdbebe und wir wollten den Leuten helfen. Ich war mit einigen unbekannten Personen. Ich kann mich nicht so gut erinnern aber ich glaube ich hatte ein fünf-jähriges Mädchen, das Geburtstag hat. Es war ein Fluss und wir haben ihn überquerten. Plotzlich war ich in der Schule meines Mädchens und ihre Lehrerin fragte mich, warum sie zu spät heute gekommen ist.   Danach war ich alleine an der Bushaltestelle und habe daran gedacht, dass ich neue Freunde finden soll. ",1697952660,2,4,5,10,6,4,2,0,2,2,1,3,0,0,0,2,0,0,2,6,0,142,14.2,2,1.25,4
"MOZ08S",2023-10-23,1,2,4,"Mein Freund hatte ein neues Handy von seiner Firma bekommen und hat einige Freunde deshalb eingeladen. Eine Freundin von mir, die ich seit Jahren nicht mehr gesehen habe, war auch da. Wir haben XBox gespielt und Grillhänchen gegessen.  In einem anderen Traum:   Ich war bei meinem Vater und habe ihm meinen Freund vorgestellt. (Ich habe fast keinen Kontakt zu meinem Vater) Meine Oma (die Mutter von meinem Vater) war auch da. Ich war nervös, was mein Vater über meinen Freund denkt. ",1698039180,3,2,2,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81,27,1.5,1,2
"MOZ08S",2023-10-24,2,-77,-77,"-66",1698130620,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ08S",2023-10-25,1,2,4,"Ich kann nicht mich genau erinnern aber ich war mit meinem Freund und ein paar Freunde in Italien und wir waren in einer Wohnung zusammen und hatten Spaß  Mehr kann ich nicht erinnern",1698249300,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,33,1,1,1
"MOZ08S",2023-10-26,1,1,2,"Ich war zu Hause mit meiner Mutter und plötzlich kam mein Onkel rein und war sehr ärgerlich auf meine Mutter. Er war mit einem unbekannten Mann und die beiden waren sehr wüttend. Ich hatte Angst vor ihnen und die wollten uns schlagen und beißen. ",1698315240,6,1,1,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,46,23,2,1,1
"MOZ08S",2023-10-27,1,2,3,"Ich war in einem sehr großen Haus in meinem Heimatland mit meinem Freund. Es war mein Haus aber ich konnte es nicht glauben.  In einem anderen Traum wollte ich nach Deutschland migrieren aber hatte noch keine Wohnung gefunden und war nervös    In einem anderen Traum habe ich viele von meinen bekannten gesehen aber ich war nicht so glücklich darüber",1698396600,7,3,3,3,2,1,1,0,0,2,0,0,0,1,0,0,0,0,3,0,0,59,19.6666666666667,1,1,2
"MOZ08S",2023-10-28,2,-77,-77,"-66",1698511320,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ08S",2023-10-29,2,-77,-77,"-66",1698597840,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOZ08S",2023-10-30,1,2,2,"Ich war in einer Wohunh und da waren viele kleinen Katzen. Ein unbekanntet Mann hat sie vom Fenster rausgeworfen. Ich bin runtergegangen um sie zu retten und ich war sehr ärgerlich.  Danach war ich mit einer Freundin aud der Schule und wir sind in meinem Traum zusammen eine Schule besucht, weil sie dort arbeiten wollte und verschiedene offene Stellen an der Schule abwägen wollte. Ich war nicht so froh und dachte dass diese Arbeit ihr nicht passt  Ich habe auch gesehen, dass ich in Erdgeschoss wohnte ( ich wohne auch im Erdgeschoss aber die Wohnung war anders) und einige unbekannten konnten durch meine Wohung in den Hintengarten gehen. Ich war nervös",1698696960,10,2,3,5,3,1,1,0,0,1,0,2,0,0,0,1,0,0,1,3,0,111,22.2,1.66666666666667,1.5,3
"MOZ08S",2023-10-31,2,-77,-77,"-66",1698762660,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
