"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"AN01TO",2023-07-25,1,2,3,"Ich habe für die anstehende mündliche Prüfung gelernt und eine Freundin sagte zu mir, dass ich das Wichtigste noch markieren soll, am besten mit schwarz oder weiß. Ich hab mich dabei weder gut noch schlecht gefühlt, die Atmosphäre war entspannt.",1690263960,1,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,40,20,2,1,1
"AN01TO",2023-07-26,1,1,1,"Meine Mutter hatte neulich einen Fahrradunfall, bei dem sie sich beide Arme gebrochen hat. In meinem Traum ist sie bei diesem Fahrradunfall gestorben. Ich war bei mir Zuhause, mein Vater war auch da. Ich habe aber glaube ich nicht mit ihm geredet. Ich wollte in das Handy meiner Mutter gucken, um zu sehen, was die letzte Nachricht war, die sie geschrieben hat. Sie hat an meinen Vater geschrieben: Wann bist du da?  oder so ähnlich. Ich habe am Handy auch das Datum angeguckt, es war der 20.07. Ich habe mich im Traum sehr traurig gefühlt und in mir war eine große Leere. ",1690344840,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,25.5,4,1,NA
"AN01TO",2023-07-27,1,2,4,"Traum 1)  Ich war in einer Buchhandlung, die ich nicht kenne, und habe Bücher einsortiert nach den Autoren.  Traum 2)  Ich war mit meinem Bruder unterwegs und wir waren eigentlich schon fertig mit unseren Einkäufen, aber dann habe ich mich doch noch entschieden, Schuhe kaufen zu gehen. Ich war dann im Limbecker und da war eine Schuhhandlung, die über 4 Etagen ging. Ich wollte nach ganz unten, weil es da Converseschuhe gab. Die Treppe wurde aber dann abgesperrt, weil der Laden geschlossen hat. Dann bin ich also wieder rausgegangen und mein Bruder saß mit mehreren Leuten auf dem Boden und hat sich unterhalten. Ich habe mich dazugesetzt. Die Stimmung war ganz gut. Ich habe mich zugehörig gefühlt.",1690435620,3,2,3,6,2,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,117,19.5,2,1.5,2
"AN01TO",2023-07-28,1,2,2,"Meine Freunde und ich haben uns auf eine Prüfung vorbereitet. Eine Freundin hat ihre Prüfung extra auf den morgigen Tag gelegt, weil eine alte Freundin, die sie aus ihrem ersten Studium kennt, auch an diesem Tag diese Prüfung machen musste. Sie war aber total gestresst deswegen und wollte die Prüfung eigentlich nicht so früh machen. Dann hat die Dozentin eine Mail geschickt, dass es ihr nicht so gut geht und dass sie nicht sicher ist, ob die Prüfung morgen stattfinden kann. Dann meinte ich zu meiner Freundin, dass sie dann doch der Dozentin eine Mail schicken soll, um die Prüfung zu verlegen. Meine eigene Stimmung war relativ neutral, die Gesamtstimmung war aber eher negativ.",1690519740,4,1,1,4,4,3,1,0,2,3,1,0,0,1,0,0,0,0,4,1,0,114,28.5,4,1,1
"AN01TO",2023-07-29,1,2,3,"Traum 1)  Ich habe nach längerer Zeit eine Kommilitonin, mit der ich nicht so viel zu tun habe, getroffen und sie war hochschwanger. Sie hat erzählt, dass sie trotz Verhütung bei einem One night stand schwanger geworden ist. Mit dem Vater hat sie nichts mehr zu tun. Ich war etwas schockiert. Die Umgebung war mir unbekannt.  Traum 2)  Ich war Zuhause und habe Reis für ein paar Freunde gekocht. Im Reis waren teilweise Insekten, was ich sehr eklig fand. Ich habe außerdem zuerst zu wenig Reis gekocht und musste dann nochmal Reis nachkochen. ",1690614540,5,2,2,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,93,23.25,2,1,1
"AN01TO",2023-07-30,2,-77,-77,"-66",1690711980,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AN01TO",2023-07-31,2,-77,-77,"-66",1690804920,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AN01TO",2023-08-01,1,2,3,"Ich wollte in der Bib lernen und habe mich sehr oft umgezogen, weil ich das Wetter so schlecht einschätzen konnte. Am Ende hatte ich ein Kleid an und hatte vergessen, eine Strumpfhose drunter zu ziehen.  Traum 2)  Meine Lerngruppe und ich waren in einem Haus und wir haben alle gelernt. Eine hat einen Ort gesucht, wo sie sich in Ruhe einmal kurz ausheulen kann und hat mich gefragt, weil ich den Moment auch kurz vorher schonmal hatte, welcher Ort sich eignet.  Traum 3)  Meine Tante, mein Vater und meine Mutter wollten irgendwo hin fahren, aber mein Vater kam die ganze Zeit nicht. Wir waren alle Zuhause, sowie auch mein Bruder. Ich habe währenddessen versucht, ungekochte Nudeln zurück in die Packung zu quetschen, weil jemand die Packung ausgeschüttet hatte.",1690866360,8,3,3,6,3,3,2,0,1,2,0,0,0,0,0,0,0,1,2,0,0,128,21.3333333333333,2,1,2
"AN01TO",2023-08-02,1,2,4,"Ich war in der Uni und meine Freunde und ich haben über eine anstehende Party geredet. Erst hieß es, dass nur Männer 10€ Eintritt zahlen müssen, Frauen aber nicht. Dann ist aber jemand, den ich kenne (ich weiß nicht mehr, wer es war) rumgegangen und hat von jedem 10€ eingesammelt. Ich habe die 10€ mit Münzgeld bezahlt und etwas gebraucht, bis ich sie zusammen hatte. Wir haben außerdem darüber geredet, ob ein Bekannter aus der Uni, der eher als Außenseiter gilt, zu der Party kommen soll oder nicht. Ich hatte ein etwas schlechtes Gewissen, wenn er nicht eingeladen werden würde. ",1690973580,9,1,1,4,3,3,2,2,3,3,0,0,0,2,0,0,0,0,5,0,0,100,25,4,1,1
"AN01TO",2023-08-03,2,-77,-77,"-66",1691046300,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AN01TO",2023-08-04,2,-77,-77,"-66",1691161080,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AN01TO",2023-08-05,1,1,3,"Traum 1)  Meine Cousinen haben mir erzählt, dass ihr Vater, also mein Onkel sie richtig schlecht behandelt. Ich weiß nicht mehr genau, was genau er macht, aber es war tendenziell schon missbräuchlich. Das habe ich dann auch meinen Eltern erzählt und wir wollten meinen Cousinen dann irgendwie helfen. Wir waren auf einem mir unbekannten Gelände von einer Ferienveranstaltung und da war eine Halle mit ganz vielen Duschen, die alle ziemlich eklig waren. In dem Traum war die Stimmung sehr schlecht und mir ging es nicht so gut.  Traum 2)  Ich war mit meinen Unifreunden in Berlin und wir saßen auf einem kleinen Rasenstück mitten in der Stadt. Wir haben Musik gehört und mitgesungen. Die Stimmung war gut.",1691216340,12,2,2,5,4,4,2,0,2,4,0,0,0,4,0,0,0,0,8,0,0,117,23.4,2.5,1,2
