"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"LC09FN",2023-08-18,2,-77,-77,"-66",1692341280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LC09FN",2023-08-19,2,-77,-77,"-66",1692426900,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LC09FN",2023-08-20,2,-77,-77,"-66",1692510000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LC09FN",2023-08-21,2,-77,-77,"-66",1692596340,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LC09FN",2023-08-22,2,-77,-77,"-66",1692700500,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LC09FN",2023-08-23,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LC09FN",2023-08-24,1,2,2,"Bin durch eine kleine Einkaufsstraße gegangen, war ganz entspannt. Sonst war niemand da. Plötzlich habe ich gemerkt, dass ich eine Zigarette in meiner Hand halte und rauche (ich bin und war auch immer Nichtraucher). Sobald ich sie bemerkt hatte, habe ich den Rauch gespürt und sie weggeworfen.  Danach ist mir eingefallen, dass ich noch dringend zu einer Apotheke muss. Bevor ich dort eintraf, bin ich aufgewacht.",1692901620,7,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,13.2,5,1,NA
"LC09FN",2023-08-25,2,-77,-77,"-66",1692981060,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LC09FN",2023-08-26,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LC09FN",2023-08-27,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LC09FN",2023-08-28,1,2,1,"Eine Fliege kreiste die ganze Zeit über meinem Kopf, während ich versuchte, zu schlafen. Ich konnte nach ihr schlagen, doch treffen konnte ich sie nicht. Dieser Traum kam mir sehr lang vor.",1693246860,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1,1,NA
"LC09FN",2023-08-29,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LC09FN",2023-08-30,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LC09FN",2023-08-31,1,2,5,"Ich habe Hockey gespielt und zusammen mit einer Freundin aus meiner Schulzeit das Siegtor geschossen.",1693476480,14,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15,15,1,1,1
"LC09FN",2023-09-01,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LC09FN",2023-09-02,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LC09FN",2023-09-03,1,2,3,"Ich habe im Ikea Warenlager Möbelstücke eingeräumt.",1693759320,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,NA
"LC09FN",2023-09-04,1,2,2,"Ich war ein König und hatte zwei Schuster, die mir perfekte Schuhe geschustert hatten. Ich stand vor meinem Thron und vor mir die beiden Schuster. Da verlangte ich ein weiteres Paar Schuhe von ihnen, ebenso perfekt wie das erste. Als ich meinen Wunsch ausgesprochen hatte, kamen zwei Lichtblitze von oben und trafen die beiden Schuster, die daraufhin vom Erdboden verschluckt waren. Dann endete der Traum abrupt.",1693855140,18,1,1,5,2,1,0,0,1,0,2,0,0,0,2,0,0,0,0,4,0,66,13.2,5,1,1
