"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"SL06GR",2023-07-18,1,2,3,"In der heutigen Nacht war ich mit verschiedenen Personen, die ich kenne, in einer Unterkunft - eine Art Jugendherberge. Die Personen waren teilweise aus meiner Grundschule aber auch aus meinem aktuellen Freundeskreis. Wir haben uns in der Unterkunft aufgehalten, aber an die genauen Dinge die passiert sind kann ich mich nicht erinnern. Lediglich daran, dass mir etwas hingefallen ist und die Leute um mich herum gelacht haben. Der Traum war glaube ich eher angenehm als unangenehm.",1689661680,1,1,1,2,2,1,1,0,0,2,0,0,0,2,0,0,0,0,4,0,0,76,38,2,1,1
"SL06GR",2023-07-19,2,-77,-77,"-66",1689747000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SL06GR",2023-07-20,1,2,4,"Ich war in meinem Traum in den Bergen und bin dort wandern gegangen mit meiner Mutter und meinem Vater. Das Wetter war sehr gut und wir haben viel miteinander über alles mögliche geredet. Der Ort wo wir wandern waren, war mir nicht bekannt. Der Traum war angenehm und hat sich gut angefühlt. ",1689832560,3,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,2,0,0,52,52,1,1,1
"SL06GR",2023-07-21,1,2,4,"In meinem Traum war ich an verschiedenen Orten. Ich erinnere mich daran, dass ich mit einem Freund von früher, den ich länger nicht gesehen habe, einem Jungen von meiner Schule und einem Mädchen, an das ich mich nicht erinnere, auf einem Fest an einer Burg war. Dort waren verschiedene Stände aufgebaut wo man etwas essen konnte und wo wir geredet haben. Abseits davon hat sich der Ort hinterher geändert und ich war mit den gleichen Leuten im Stadtzentrum von meiner Heimatstadt. Ich mochte den Jungen von meiner Schule nicht, aber abseits davon war der Traum angenehm. ",1689918780,4,1,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,32,1.5,2,2
"SL06GR",2023-07-22,2,-77,-77,"-66",1690005960,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SL06GR",2023-07-23,1,2,4,"In meinem heutigen Traum habe ich mir einen UFC Kampf angesehen. Ich weiß nicht mehr wer gekämpft hat. Es war in einer relativ kleinen Arena und die Stimmung war sehr aufgeheizt. Soweit ich mich erinnere war ich dort alleine. Es hat mir Spaß gemacht den Kampf anzusehen. Hinterher in einem anderen Traum war ich auf einer Party mit Freunden von mir, aber es ist sonst nichts großartiges passiert an das ich mich erinnern kann.",1690091100,6,2,2,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,74,37,1,1,1
"SL06GR",2023-07-24,1,2,2,"Ich war heute in meinen Träumen an mehreren Orten. Einmal kann ich mich daran erinnern, dass ich in einem Klassenzimmer war und dort Matheaufgaben gemacht wurden bei einer alten Informatiklehrerin von mir. Ich hatte aber das Blatt mit den Aufgaben nicht und konnte die Aufgaben deswegen nicht machen. Zudem ist meine Flasche in meinem Rucksack ausgelaufen.   In einem anderen Traum war ich mit alten Bekannten aus der Schule und von der Uni in einer Stadt an die ich mich nicht erinnere unterwegs. Viele Leute haben Käse probiert. Der letzte Traum an den ich mich erinnere war in meiner alten Wohnsiedlung. Dort wo ich als Kind groß geworden bin. Ich bin alleine in die alte Wohnung gegangen und hatte das Gefühl dass mich jemand verfolgt (den ich nicht kenne). ",1690177680,7,3,3,8,4,1,1,0,0,2,0,1,1,2,0,0,0,1,4,1,1,128,16,2.66666666666667,1,3
"SL06GR",2023-07-25,1,1,3,"1. Traum: Ich war im Fitnessstudio und habe verschiedene Übungen ausprobiert. Das könnte damit zusammenhängen, dass ich meinen Trainingsplan aktuell umstelle. Manchmal haben sich die Übungen komisch angefühlt.    2. Traum: Ich war in einem Gebäude und als ich raus gekommen bin habe ich mit einem kleinen Mädchen über den Nachthimmel geredet. Dort war sehr nah ein Satellit erkennbar. Nachdem das Mädchen gegangen ist bin ich die Straße runter gelaufen. Ich war nervös weil es stockdunkel war. Ein Mann kam mir entgegen und ich wollte an ihm vorbei laufen und dann hat er versucht mich zu schlagen. Er hat es nicht geschafft und ich bin weggerannt.",1690265040,8,2,4,7,4,3,1,1,3,0,0,4,0,0,0,0,0,0,0,4,0,109,15.5714285714286,1.75,2,2
"SL06GR",2023-07-26,2,-77,-77,"-66",1690374480,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SL06GR",2023-07-27,1,2,4,"1.Traum: Ich war mit Freunden von mir in einer Surfschule auf einer mir unbekannten Insel. Zunächst war ich unsicher, weil ich die ganze Zeit vom Surfboard runter gefallen bin, aber hinterher ist es mir gut gelungen und hat Spaß gemacht.     2. Traum: Ich weiß nicht mehr ganz was der Kontext war, aber ich habe mit einem meiner Lieblingskünstler Lieder von ihm gesungen und währenddessen haben wir die ganze Zeit nach einer Bäckerei gesucht für eine dritte Person, an die ich mich nicht erinnere. Wir waren in einer Bäckerei, aber die Person hatte eine große Liste mit Dingen, die sie kaufen wollte und die Bäckerei hatte nicht mehr genug. Dann haben wir weiter gesucht und es hat sich als Problem rausgestellt, dass es schon spät war und die meisten Bäckereien geschlossen waren. Ich habe zwar versucht zu helfen, aber mich allgemein nicht so sehr damit befasst und eher die Zeit mit meinem Lieblingskünstler genossen. Dann bin ich mitten in der Suche wach geworden.",1690438980,10,2,3,8,4,3,2,0,1,0,3,0,3,0,0,0,0,0,0,3,3,164,20.5,2.66666666666667,1.5,1
"SL06GR",2023-07-28,1,1,2,"Ich kann mich nur an einen Traum erinnern: Mein Oma hat mir ein Video von meinem Opa geschickt und etwas von einem Schicksalsschlag geschrieben. Auf dem Video war mein Opa und er hat eine Rückenübung ausgeführt und ist dann mit seinem Rücken abgeknickt und konnte hinterher nicht mehr laufen.   Die Gefühlslage in dem Traum war definitiv unschön.",1690526220,11,1,1,2,2,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,57,28.5,2,1,1
"SL06GR",2023-07-29,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
