"id","date","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve"
"CN10MC",2023-11-14,1,2,3,"Ich hab von mehreren Tagen geträumt, aber es hat sich immer nur ein Teil des Tages abgespielt.  Umgebung: Meine Arbeit (Kassierer/Mitarbeiter) im Discounter.  Ich würde von zwei Mitarbeitern angemekert, (also jeweils einer an einem Tag) wegen dummen Fehlern wie langsames arbeiten oder falsches Wechselgeld rausgeben wenn mit einem 200 Euro Schein bezahlt wird.  Dann kann ich mich erinnern, dass ein anderer Kollege mir gut zugesprochen hat.    Ich habe das Geschehen als Dritter, so zu sagen ,,von oben  beobachtet und es war mir zu bewusst das ich träume, ich habe aber nichts steuern können.  Auch hab ich am Ende meines Traumes den Ort gewechselt und hab meinen Hund auf meinem Bett gestreichelt. Ich weiß nicht ob ich da schon halb wach war, weil das in der Realität eben auch so war, dass der Hund bei mir lag. ",1699959000,1,2,3,7,3,3,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,138,19.7142857142857,2.33333333333333,1.5,2
"CN10MC",2023-11-15,1,2,4,"Zwei Träume an die ich mich erinnern kann.  Ich konnte es als Außenstehender ,,von oben  beobachten.  1.  Umgebung waren zwei kleine, mir unbekannte Mehrfamilienhäuser. In einem hat wohl einer meiner Schwestern gewohnt, in dem anderen ich und meine Mutter mit ihrem Freund, aber jeweils getrennt. Ich hatte einen Streit mit meiner Mutter wegen einem Essen. Kann mich aber erinnern, dass es kein heftiger Streit war und ich allgemein entspannt und zufrieden war. Ein Gedanke war, dass meine Mutter glücklich sein kann, dass ich über ihr wohne und nicht meine Schwester, weil diese eine eher laute Person ist.  2. Umgebung war meine Arbeit. Charaktere waren zwei Protagonisten aus einer anime Serie (fairy tail) . Sie haben, wie in ihrer Serie üblich gekämpft und gewonnen. Der Gegner war Zimt (als Gewürz im Glas) mit Strichmännchen ähnlichen Armen und Beinen.  Ich wusste, dass es nicht real ist und die Stimmung war deshalb eher gut/lustig/positiv. Es war auch in keiner Weise brutal oder ähnliches. ",1700030160,2,2,2,7,3,3,3,1,1,1,2,0,0,0,0,0,0,0,1,2,0,162,23.1428571428571,3.5,1,2
"CN10MC",2023-11-16,1,2,5,"Mehrere kurze Träume, kann mich nicht an alle erinnern.  1. Kulisse war mein Zuhause, es gab eine Art Weihnachtsfeier. Neben mir, meinem Opa und meinem Vater waren noch drei bestimmte Arbeitskollegen und eine Freundin von mir da. Sie hat sich mit einem kleinen Kind beschäftigt welches eine Kollegin mitgebracht hat. Die (Arbeitskollegen) wussten nicht was Weihnachten ist, ich musste es erklären, hab extra viele Weihnachtstassen und Geschirr geholt mit Mustern, eine war besonders betont, die wollte ich letztes Jahr verschenken. Explizit sorgen gemacht ob ich genug hab. Dann hat mein Chef mich gefragt ob ich einen befristeten Vertrag hätte, er dachte das wohl und ich han ihm gesagt ich hätte einen unbegrenzten.  Stimmung war locker und gelassen.     2. Umgebung unbekannt, irgendein edeka. Ich bin dort in meinen Arbeitsanziehsachen hingegangen. Ein Kassierer der gerade Sachen für sich selbst abkassiert hat, hat auch meinen Mars freiwillig mitbezahlt, dann bin ich raus. Kassierer war mir unbekannt. Gefühle waren neutral.    3. Umgebung unbekannt. Es wurde zuerst eine Überraschungsparty für eine Freundin von mir geschmissen, aber von meinem Opa und meinem Vater. Mit  limousine und einem Bogen aus Luftballons. Die selbe Party wurde dann später auch für mich gemacht, auch von dem selben Leuten und die selbe Umgebung.  Ich hab nicht die Party am sich gesehen, sondern nur den ,,Überraschungmoment , wo alles oben beschriebene aufgebaut war.  Gute, positive Stimmung. ",1700138160,3,3,4,14,6,6,2,2,6,4,1,1,0,1,0,0,0,0,5,2,0,227,16.2142857142857,3.5,1.33333333333333,4
"CN10MC",2023-11-17,1,2,3,"1.Umgebung: Mir unbekannt, immer ein bestimmter Raum, eine kleines Badezimmer mit Spiegel und Waschbecken.  Es hat sich immer die selbe routine abgespielt, aber es waren verschiedene Tage.  Es war immer eine Art Treffen mit zwei Freunden die ich gut kenne und ein paar die mir unbekannt sind. Wir haben uns da fertig gemacht und haben dabei immer die Produkte benutzt die an der Spüle in diesem Raum standen, obwohl das verboten war. Dann sind wir in eine riesige Mensa gegangen, mir auch unbekannt, und haben gegessen.    2. Meine Schwester und ich waren mit einem Flugzeug am Fliegen und haben mitten in der Fluft irgendetwas eingesammelt. Haben darüber geredet, dass einer letztens auch mit dem Flugzeug geflogen ist und das selbe machen wollte, er ist aber kopfüber geflogen und fast abgestürzt. ",1700212620,4,2,3,6,5,5,5,1,1,5,0,0,0,3,0,0,0,0,8,0,0,132,22,2,1.5,3
"CN10MC",2023-11-18,1,2,5,"Kann mich an einen erinnern.  Umgebung unbekannt.  Wie eine große Sporthalle in mehrere, kleiner Teile getrennt. Dort war ich mit mehreren mir bekannten Menschen, ein paar Freunde, ein paar Kollegen von der Arbeit, aber auch einigebmir unbekannte Personen. Wir haben in diesen hallen Ballett getanzt oder es zumindest versucht. Manche könnten es besser als andere. Am Ende müssten wir die Schuhe und Anziehsachen wieder wegräumen. Dabei wussten wir nicht genau wohin und ne Kollegin hat mir geholfen. Währenddessen leichte kommunikationsprobleme mit anderen die auch ihre Sachen wegräumen wollten, da diese eine andere Sprache gesprochen haben. Am Ende hat alles geklappt.  Stimmung war ausgelassen, lustig und entspannt. ",1700297460,5,1,2,6,3,3,2,1,2,1,0,1,0,0,0,1,0,0,1,2,0,106,17.6666666666667,3,2,2
"CN10MC",2023-11-19,2,-77,-77,"-66",1700419620,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CN10MC",2023-11-20,1,2,4,"Einen Traum.  Umgebung unbekannt.  Ne Mischung aus All you can eat buffet und Fabrik. Mein Vater und ich haben Tacos gemacht und gegessen. Wir mussten die jeweiligen Bestandteil aussuchen. Wir haben über die kidney Bohnen und den Mais diskutiert. Es war eine ausgelassene und entspannte Atmosphäre. ",1700496600,7,1,1,5,3,3,3,1,1,3,0,0,0,0,0,0,0,0,3,0,0,46,9.2,5,1,1
"CN10MC",2023-11-21,1,2,4,"Zwei Träume  1. Umfeld, Arbeit  Es war eine entspannte Stimmung, keine Kunden im Laden, ich konnte ruhig, ordentlich meine Arbeit machen.ich war glücklich und zufrieden.    2. Umgebung, unbekannter Laden (Anziehsachen)  Ich hab in meinem Traum dort gearbeitet (tue ich in echt nicht). Trotzdem waren dort meine Kollegen von dem richtigen, real life Job. Doch haben die sich gegenüber mir sehr schlecht verhalten. In dem Traum hab ich deswegen gekündigt. ",1700603340,8,2,3,5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,69,13.8,1.66666666666667,1.5,1
"CN10MC",2023-11-22,1,2,3,"Nur an einen erinnern.  Umgebung unbekannt, irgendein großer ovaler Tische in einem Raum.  Hab mit meinen Uni Freunden über das Abitur und unsere Noten geredet. Nicht besonderes, könnte auch so in echt passieren.  Stimmung war dementsprechend entspannt, neutral. ",1700638260,9,1,1,3,1,1,1,1,1,1,0,0,0,1,0,0,0,0,2,0,0,38,12.6666666666667,3,1,1
"CN10MC",2023-11-23,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
